fecha,cod_ine,municipio_distrito,casos_confirmados_ultimos_14dias,tasa_incidencia_acumulada_ultimos_14dias,casos_confirmados_totales,tasa_incidencia_acumulada_total
2020-04-20,07916,Madrid-Hortaleza,316,"167,92",1507,"800,8"
2020-04-20,07917,Madrid-Villaverde,280,"187,99",1216,"816,4"
2020-04-20,07918,Madrid-Villa de Vallecas,148,"134,1",1083,"981,29"
2020-04-20,07919,Madrid-Vicálvaro,122,"169,23",695,"964,06"
2020-04-20,28115,Pozuelo de Alarcón,138,"159,68",568,"657,24"
2020-04-20,28007,Alcorcón,398,"233,41",1457,"854,48"
2020-04-20,28096,Navalcarnero,31,"105,81",135,"460,78"
2020-04-20,28129,San Agustín del Guadalix,25,"186,86",51,"381,19"
2020-04-20,28127,Las Rozas de Madrid,157,"163,86",593,"618,91"
2020-04-20,28089,Moraleja de Enmedio,6,"116,82",20,"389,41"
2020-04-20,28155,Valdaracete,,"164,2",,"821,02"
2020-04-20,28116,Pozuelo del Rey,,"87,18",,"174,37"
2020-04-20,28118,Puebla de la Sierra,,0,,0
2020-04-20,28110,Perales de Tajuña,,"68,14",7,"238,5"
2020-04-20,28160,Valdemorillo,17,"135,8",38,"303,56"
2020-04-20,28094,Navalafuente,,"207,04",6,"414,08"
2020-04-20,28167,Velilla de San Antonio,17,"138,93",61,"498,53"
2020-04-20,28176,Villanueva de la Cañada,35,"163,21",96,"447,66"
2020-04-20,28177,Villanueva del Pardillo,17,"98,95",70,"407,45"
2020-04-20,28100,Nuevo Baztán,,"63,73",25,"398,34"
2020-04-20,28175,Villamantilla,,0,7,"485,77"
2020-04-20,28174,Villamanta,,"117,42",9,"352,25"
2020-04-20,28029,Cabanillas de la Sierra,,"264,55",9,"1190,48"
2020-04-20,28037,Cenicientos,6,"295,13",19,"934,58"
2020-04-20,28902,Puentes Viejas,,"147,28",,"294,55"
2020-04-20,28013,Aranjuez,63,"105,69",388,"650,93"
2020-04-20,28038,Cercedilla,36,"512,38",86,"1224,03"
2020-04-20,28136,Santorcaz,,0,7,"790,07"
2020-04-20,28049,Coslada,158,"193,48",722,"884,14"
2020-04-20,28091,Morata de Tajuña,,"65,08",84,"1093,32"
2020-04-20,28126,Robregordo,,0,,0
2020-04-20,28097,Navarredonda y San Mamés,,"775,19",,"1550,39"
2020-04-20,28169,Venturada,,"46,23",,"138,7"
2020-04-20,28093,Navacerrada,,"67,29",12,"403,77"
2020-04-20,28088,Montejo de la Sierra,,0,,"283,29"
2020-04-20,28057,Fresno de Torote,,"45,02",14,"630,35"
2020-04-20,28112,Pinilla del Valle,,0,,0
2020-04-20,28159,Valdemaqueda,,"384,12",,"512,16"
2020-04-20,28099,Navas del Rey,,"68,54",45,"1542,15"
2020-04-20,28101,Olmeda de las Fuentes,,0,,"862,07"
2020-04-20,28028,Bustarviejo,,"39,95",,"199,76"
2020-04-20,28018,Becerril de la Sierra,9,"157,51",24,"420,02"
2020-04-20,28058,Fuenlabrada,271,"139,91",1322,"682,5"
2020-04-20,28062,Garganta de los Montes,,0,,"288,18"
2020-04-20,28113,Pinto,39,"74,25",192,"365,53"
2020-04-20,28003,Alameda del Valle,,0,,0
2020-04-20,28020,Berzosa del Lozoya,,"975,61",,"975,61"
2020-04-20,28137,Los Santos de la Humosa,,"38,61",19,"733,59"
2020-04-20,28004,El Álamo,30,"316,79",57,"601,9"
2020-04-20,28109,Pelayos de la Presa,,"38,52",15,"577,81"
2020-04-20,28061,Galapagar,63,"186,71",175,"518,64"
2020-04-20,28066,Griñón,25,"242,27",75,"726,81"
2020-04-20,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"949,37"
2020-04-20,28008,Aldea del Fresno,10,"352,36",36,"1268,5"
2020-04-20,28035,Carabaña,,"49,75",11,"547,26"
2020-04-20,28145,Talamanca de Jarama,7,"181,49",23,"596,32"
2020-04-20,28051,Chapinería,,0,6,"257,73"
2020-04-20,28040,Ciempozuelos,22,"89,46",161,"654,68"
2020-04-20,28002,Ajalvir,,"106,11",12,"254,67"
2020-04-20,28131,San Lorenzo de El Escorial,44,"239,53",94,"511,73"
2020-04-20,28064,Gascones,,0,,0
2020-04-20,28132,San Martín de la Vega,15,"78,25",70,"365,15"
2020-04-20,28092,Móstoles,492,"235,2",1690,"807,9"
2020-04-20,28074,Leganés,625,"329,19",2626,"1383,12"
2020-04-20,28024,Braojos,,0,,"975,61"
2020-04-20,28050,Cubas de la Sagra,6,"93,56",20,"311,87"
2020-04-20,28009,Algete,29,"140,7",93,"451,22"
2020-04-20,28084,Mejorada del Campo,29,"124,6",160,"687,46"
2020-04-20,28075,Loeches,7,"79,63",48,"546,01"
2020-04-20,28106,Parla,88,"67,63",635,488
2020-04-20,28060,Fuentidueña de Tajo,,"48,71",16,"779,35"
2020-04-20,28011,Ambite,,"168,92",7,"1182,43"
2020-04-20,28153,Torremocha de Jarama,,0,8,"785,08"
2020-04-20,28012,Anchuelo,,"78,68",7,"550,75"
2020-04-20,28087,Los Molinos,14,"318,98",41,"934,15"
2020-04-20,28144,Soto del Real,14,"159,11",59,"670,53"
2020-04-20,28166,Valverde de Alcalá,,0,6,"1290,32"
2020-04-20,28059,Fuente el Saz de Jarama,12,"179,21",25,"373,36"
2020-04-20,28070,Horcajo de la Sierra-Aoslos,,0,,"2068,97"
2020-04-20,28162,Valdeolmos-Alalpardo,,"48,36",10,"241,78"
2020-04-20,28033,Campo Real,,"64,41",22,"354,27"
2020-04-20,28156,Valdeavero,,0,7,"450,45"
2020-04-20,28173,Villamanrique de Tajo,,"142,25",,"426,74"
2020-04-20,28041,Cobeña,36,"484,65",62,"834,68"
2020-04-20,28056,Fresnedillas de la Oliva,,"190,84",6,"381,68"
2020-04-20,28165,Valdilecha,7,"238,66",16,"545,52"
2020-04-20,28021,El Berrueco,,"657,89",7,"921,05"
2020-04-20,28111,Pezuela de las Torres,,0,,"237,53"
2020-04-20,28179,Villar del Olmo,,"49,73",,"198,91"
2020-04-20,28068,Guadarrama,54,"336,83",120,"748,5"
2020-04-20,28133,San Martín de Valdeiglesias,19,"224,61",65,"768,41"
2020-04-20,28152,Torrelodones,47,"198,17",136,"573,43"
2020-04-20,28022,Boadilla del Monte,68,"124,61",243,"445,3"
2020-04-20,28150,Torrejón de Velasco,,"22,82",17,"387,95"
2020-04-20,28178,Villanueva de Perales,,"63,98",,"319,9"
2020-04-20,28146,Tielmes,,"150,94",30,"1132,08"
2020-04-20,28134,San Sebastián de los Reyes,151,"169,14",413,"462,61"
2020-04-20,28067,Guadalix de la Sierra,7,"112,65",29,"466,69"
2020-04-20,28073,Humanes de Madrid,24,"121,56",93,"471,05"
2020-04-20,28052,Chinchón,6,"112,55",23,"431,44"
2020-04-20,28031,Cadalso de los Vidrios,,"65,81",7,"230,34"
2020-04-20,28072,Hoyo de Manzanares,7,83,25,"296,42"
2020-04-20,28149,Torrejón de la Calzada,13,"146,53",31,"349,41"
2020-04-20,28055,Estremera,,"317,46",7,"555,56"
2020-04-20,28048,Corpa,,0,6,"841,51"
2020-04-20,28083,Meco,10,"69,91",122,"852,85"
2020-04-20,28078,Madarcos,,0,,0
2020-04-20,28183,Zarzalejo,,"120,63",,"301,57"
2020-04-20,28014,Arganda del Rey,51,"92,08",298,"538,01"
2020-04-20,28046,Collado Mediano,12,"172,46",24,"344,93"
2020-04-20,28053,Daganzo de Arriba,,"39,2",39,"382,17"
2020-04-20,28082,Manzanares El Real,11,"124,43",34,"384,62"
2020-04-20,28027,Buitrago del Lozoya,,"212,31",14,"743,1"
2020-04-20,28157,Valdelaguna,,0,,"106,72"
2020-04-20,28163,Valdepiélagos,,0,,0
2020-04-20,28036,Casarrubuelos,,0,9,"238,22"
2020-04-20,28085,Miraflores de la Sierra,6,"98,23",31,"507,53"
2020-04-20,28104,Paracuellos de Jarama,10,"39,57",63,"249,32"
2020-04-20,28168,El Vellón,,"51,07",12,"612,87"
2020-04-20,28076,Lozoya,,0,,"172,12"
2020-04-20,28047,Collado Villalba,138,"216,71",353,"554,34"
2020-04-20,28044,Colmenarejo,12,"131,43",30,"328,59"
2020-04-20,28182,Villavieja del Lozoya,,0,,0
2020-04-20,28117,Prádena del Rincón,,0,,0
2020-04-20,28030,La Cabrera,,"74,99",11,"412,45"
2020-04-20,28141,Sevilla la Nueva,47,"504,4",71,"761,97"
2020-04-20,28001,La Acebeda,,0,,0
2020-04-20,28121,Redueña,,0,,"384,62"
2020-04-20,28124,Robledillo de la Jara,,1250,,1250
2020-04-20,28138,La Serna del Monte,,0,,0
2020-04-20,28043,Colmenar de Oreja,6,"74,7",23,"286,35"
2020-04-20,28128,Rozas de Puerto Real,,"377,36",,"377,36"
2020-04-20,28158,Valdemanco,,"109,41",,"109,41"
2020-04-20,28026,Brunete,16,"149,03",64,"596,13"
2020-04-20,28147,Titulcia,,"76,16",7,"533,13"
2020-04-20,28171,Villa del Prado,51,"782,21",89,"1365,03"
2020-04-20,28901,Lozoyuela-Navas-Sieteiglesias,,"76,98",,"230,95"
2020-04-20,28119,Quijorna,7,"203,55",18,"523,41"
2020-04-20,28161,Valdemoro,65,"85,55",595,"783,07"
2020-04-20,28903,Tres Cantos,71,"148,78",287,"601,4"
2020-04-20,28151,Torrelaguna,,"84,03",14,"294,12"
2020-04-20,28123,Rivas-Vaciamadrid,83,"94,16",494,"560,41"
2020-04-20,28016,El Atazar,,0,,0
2020-04-20,28108,Pedrezuela,11,"186,69",21,"356,42"
2020-04-20,28135,Santa María de la Alameda,,"79,74",,"79,74"
2020-04-20,28071,Horcajuelo de la Sierra,,0,,0
2020-04-20,28015,Arroyomolinos,40,"127,4",139,"442,73"
2020-04-20,28090,Moralzarzal,19,"145,86",60,"460,62"
2020-04-20,28034,Canencia,,0,,"223,71"
2020-04-20,28180,Villarejo de Salvanés,,"54,53",33,"449,9"
2020-04-20,28140,Serranillos del Valle,9,"216,09",27,"648,26"
2020-04-20,28181,Villaviciosa de Odón,33,"118,56",162,582
2020-04-20,28032,Camarma de Esteruelas,6,"81,79",40,"545,26"
2020-04-20,28125,Robledo de Chavela,9,"210,77",19,"444,96"
2020-04-20,28107,Patones,,"184,84",,"739,37"
2020-04-20,28095,Navalagamella,,"38,31",6,"229,89"
2020-04-20,28120,Rascafría,,"180,29",,"300,48"
2020-04-20,28023,El Boalo,7,"93,23",29,"386,25"
2020-04-20,28080,Majadahonda,99,"137,83",424,"590,32"
2020-04-20,28017,Batres,,0,8,"475,06"
2020-04-20,28006,Alcobendas,192,"164,05",592,"505,81"
2020-04-20,28005,Alcalá de Henares,241,"123,18",2152,"1099,93"
2020-04-20,28045,Colmenar Viejo,92,"181,27",302,"595,05"
2020-04-20,28130,San Fernando de Henares,101,"256,14",357,"905,36"
2020-04-20,28172,Villalbilla,10,"72,06",87,"626,89"
2020-04-20,28054,El Escorial,28,"173,25",66,"408,37"
2020-04-20,28042,Colmenar del Arroyo,,0,,"173,91"
2020-04-20,28148,Torrejón de Ardoz,115,"87,54",886,"674,4"
2020-04-20,28114,Piñuécar-Gandullas,,0,,0
2020-04-20,28025,Brea de Tajo,,"572,52",,"954,2"
2020-04-20,28086,El Molar,14,"156,63",31,"346,83"
2020-04-20,28019,Belmonte de Tajo,,"60,1",,"240,38"
2020-04-20,28154,Torres de la Alameda,24,"308,52",71,"912,71"
2020-04-20,28143,Somosierra,,0,,"1162,79"
2020-04-20,28010,Alpedrete,29,"198,97",95,"651,8"
2020-04-20,28102,Orusco de Tajuña,,"80,39",17,"1366,56"
2020-04-20,28069,La Hiruela,,"1754,39",,"1754,39"
2020-04-20,28039,Cervera de Buitrago,,"1333,33",,2000
2020-04-20,28065,Getafe,308,"167,96",1028,"560,6"
2020-04-20,28122,Ribatejada,,"127,71",,"255,43"
2020-04-20,28170,Villaconejos,,0,8,"236,13"
2020-04-20,28164,Valdetorres de Jarama,,"88,95",15,"333,56"
2020-04-19,07903,Madrid-Retiro,254,"212,88",1224,"1025,84"
2020-04-19,07904,Madrid-Salamanca,280,"191,64",1317,"901,41"
2020-04-19,07901,Madrid-Centro,254,"188,36",937,"694,86"
2020-04-19,07902,Madrid-Arganzuela,286,"185,95",1326,"862,14"
2020-04-19,07905,Madrid-Chamartín,300,"205,69",1287,"882,42"
2020-04-19,07906,Madrid-Tetuán,463,293,1788,"1131,48"
2020-04-19,07907,Madrid-Chamberí,325,"233,18",1236,"886,79"
2020-04-19,07908,Madrid-Fuencarral-El Pardo,611,"248,44",2473,"1005,53"
2020-04-19,07909,Madrid-Moncloa-Aravaca,304,"254,57",1042,"872,56"
2020-04-19,07910,Madrid-Latina,561,"235,5",2279,"956,69"
2020-04-19,07911,Madrid-Carabanchel,503,"198,74",2191,"865,67"
2020-04-19,07912,Madrid-Usera,273,"195,36",1188,"850,14"
2020-04-19,07913,Madrid-Puente de Vallecas,499,"212,47",2622,"1116,42"
2020-04-19,07920,Madrid-San Blas-Canillejas,279,"176,42",1242,"785,37"
2020-04-19,07921,Madrid-Barajas,77,"157,32",373,"762,08"
2020-04-19,07914,Madrid-Moratalaz,269,"284,45",1158,"1224,49"
2020-04-19,07915,Madrid-Ciudad Lineal,459,"212,22",1863,"861,37"
2020-04-19,07916,Madrid-Hortaleza,342,"181,73",1506,"800,27"
2020-04-19,07917,Madrid-Villaverde,298,"200,07",1213,"814,39"
2020-04-19,07918,Madrid-Villa de Vallecas,154,"139,54",1083,"981,29"
2020-04-19,07919,Madrid-Vicálvaro,127,"176,17",696,"965,45"
2020-04-19,28115,Pozuelo de Alarcón,150,"173,57",566,"654,93"
2020-04-19,28007,Alcorcón,405,"237,52",1458,"855,06"
2020-04-19,28096,Navalcarnero,32,"109,22",135,"460,78"
2020-04-19,28129,San Agustín del Guadalix,28,"209,28",51,"381,19"
2020-04-19,28127,Las Rozas de Madrid,163,"170,12",595,"620,99"
2020-04-19,28089,Moraleja de Enmedio,6,"116,82",20,"389,41"
2020-04-19,28155,Valdaracete,,"164,2",,"821,02"
2020-04-19,28116,Pozuelo del Rey,,"87,18",,"174,37"
2020-04-19,28118,Puebla de la Sierra,,0,,0
2020-04-19,28110,Perales de Tajuña,,"68,14",7,"238,5"
2020-04-19,28160,Valdemorillo,18,"143,79",39,"311,55"
2020-04-19,28094,Navalafuente,,"276,05",6,"414,08"
2020-04-19,28167,Velilla de San Antonio,18,"147,11",61,"498,53"
2020-04-19,28176,Villanueva de la Cañada,36,"167,87",96,"447,66"
2020-04-19,28177,Villanueva del Pardillo,17,"98,95",70,"407,45"
2020-04-19,28100,Nuevo Baztán,,"79,67",26,"414,28"
2020-04-19,28175,Villamantilla,,0,7,"485,77"
2020-04-19,28174,Villamanta,,"117,42",9,"352,25"
2020-04-19,28029,Cabanillas de la Sierra,,"396,83",9,"1190,48"
2020-04-19,28037,Cenicientos,6,"295,13",19,"934,58"
2020-04-19,28902,Puentes Viejas,,"147,28",,"294,55"
2020-04-19,28013,Aranjuez,67,"112,4",388,"650,93"
2020-04-19,28038,Cercedilla,37,"526,62",86,"1224,03"
2020-04-19,28136,Santorcaz,,0,7,"790,07"
2020-04-19,28049,Coslada,168,"205,73",721,"882,92"
2020-04-19,28091,Morata de Tajuña,,"65,08",84,"1093,32"
2020-04-19,28126,Robregordo,,0,,0
2020-04-19,28097,Navarredonda y San Mamés,,"775,19",,"1550,39"
2020-04-19,28169,Venturada,,"46,23",,"138,7"
2020-04-19,28093,Navacerrada,,"67,29",12,"403,77"
2020-04-19,28088,Montejo de la Sierra,,"283,29",,"283,29"
2020-04-19,28057,Fresno de Torote,,"135,07",14,"630,35"
2020-04-19,28112,Pinilla del Valle,,0,,0
2020-04-19,28159,Valdemaqueda,,"384,12",,"512,16"
2020-04-19,28099,Navas del Rey,,"68,54",45,"1542,15"
2020-04-19,28101,Olmeda de las Fuentes,,0,,"862,07"
2020-04-19,28028,Bustarviejo,,"39,95",,"199,76"
2020-04-19,28018,Becerril de la Sierra,9,"157,51",24,"420,02"
2020-04-19,28058,Fuenlabrada,275,"141,97",1321,"681,98"
2020-04-19,28062,Garganta de los Montes,,0,,"288,18"
2020-04-19,28113,Pinto,39,"74,25",191,"363,63"
2020-04-19,28003,Alameda del Valle,,0,,0
2020-04-19,28020,Berzosa del Lozoya,,"975,61",,"975,61"
2020-04-19,28137,Los Santos de la Humosa,,"77,22",19,"733,59"
2020-04-19,28004,El Álamo,29,"306,23",57,"601,9"
2020-04-19,28109,Pelayos de la Presa,,"38,52",15,"577,81"
2020-04-19,28061,Galapagar,63,"186,71",172,"509,75"
2020-04-19,28066,Griñón,26,"251,96",75,"726,81"
2020-04-19,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"949,37"
2020-04-19,28008,Aldea del Fresno,9,"317,12",35,"1233,26"
2020-04-19,28035,Carabaña,,"49,75",11,"547,26"
2020-04-19,28145,Talamanca de Jarama,7,"181,49",23,"596,32"
2020-04-19,28051,Chapinería,,0,6,"257,73"
2020-04-19,28040,Ciempozuelos,23,"93,53",161,"654,68"
2020-04-19,28002,Ajalvir,,"106,11",12,"254,67"
2020-04-19,28131,San Lorenzo de El Escorial,43,"234,09",92,"500,84"
2020-04-19,28064,Gascones,,0,,0
2020-04-19,28132,San Martín de la Vega,13,"67,81",68,"354,72"
2020-04-19,28092,Móstoles,502,"239,98",1686,"805,99"
2020-04-19,28074,Leganés,629,"331,3",2623,"1381,54"
2020-04-19,28024,Braojos,,0,,"975,61"
2020-04-19,28050,Cubas de la Sagra,6,"93,56",20,"311,87"
2020-04-19,28009,Algete,33,"160,11",93,"451,22"
2020-04-19,28084,Mejorada del Campo,31,"133,2",160,"687,46"
2020-04-19,28075,Loeches,7,"79,63",48,"546,01"
2020-04-19,28106,Parla,93,"71,47",636,"488,76"
2020-04-19,28060,Fuentidueña de Tajo,,"48,71",16,"779,35"
2020-04-19,28011,Ambite,,"168,92",7,"1182,43"
2020-04-19,28153,Torremocha de Jarama,,0,8,"785,08"
2020-04-19,28012,Anchuelo,,"78,68",7,"550,75"
2020-04-19,28087,Los Molinos,15,"341,76",42,"956,94"
2020-04-19,28144,Soto del Real,14,"159,11",59,"670,53"
2020-04-19,28166,Valverde de Alcalá,,0,6,"1290,32"
2020-04-19,28059,Fuente el Saz de Jarama,13,"194,15",25,"373,36"
2020-04-19,28070,Horcajo de la Sierra-Aoslos,,"689,66",,"2068,97"
2020-04-19,28162,Valdeolmos-Alalpardo,,"48,36",10,"241,78"
2020-04-19,28033,Campo Real,,"64,41",22,"354,27"
2020-04-19,28156,Valdeavero,,0,7,"450,45"
2020-04-19,28173,Villamanrique de Tajo,,"142,25",,"426,74"
2020-04-19,28041,Cobeña,26,"350,03",51,"686,59"
2020-04-19,28056,Fresnedillas de la Oliva,,"254,45",6,"381,68"
2020-04-19,28165,Valdilecha,7,"238,66",16,"545,52"
2020-04-19,28021,El Berrueco,,"657,89",7,"921,05"
2020-04-19,28111,Pezuela de las Torres,,0,,"237,53"
2020-04-19,28179,Villar del Olmo,,"49,73",,"198,91"
2020-04-19,28068,Guadarrama,52,"324,35",118,"736,03"
2020-04-19,28133,San Martín de Valdeiglesias,19,"224,61",64,"756,59"
2020-04-19,28152,Torrelodones,48,"202,39",135,"569,21"
2020-04-19,28022,Boadilla del Monte,70,"128,28",243,"445,3"
2020-04-19,28150,Torrejón de Velasco,,"22,82",17,"387,95"
2020-04-19,28178,Villanueva de Perales,,"63,98",,"319,9"
2020-04-19,28146,Tielmes,,"150,94",30,"1132,08"
2020-04-19,28134,San Sebastián de los Reyes,162,"181,46",411,"460,37"
2020-04-19,28067,Guadalix de la Sierra,7,"112,65",29,"466,69"
2020-04-19,28073,Humanes de Madrid,23,"116,5",93,"471,05"
2020-04-19,28052,Chinchón,8,"150,07",23,"431,44"
2020-04-19,28031,Cadalso de los Vidrios,,"65,81",7,"230,34"
2020-04-19,28072,Hoyo de Manzanares,6,"71,14",24,"284,56"
2020-04-19,28149,Torrejón de la Calzada,13,"146,53",31,"349,41"
2020-04-19,28055,Estremera,,"317,46",7,"555,56"
2020-04-19,28048,Corpa,,0,6,"841,51"
2020-04-19,28083,Meco,14,"97,87",122,"852,85"
2020-04-19,28078,Madarcos,,0,,0
2020-04-19,28183,Zarzalejo,,"120,63",,"301,57"
2020-04-19,28014,Arganda del Rey,50,"90,27",297,"536,21"
2020-04-19,28046,Collado Mediano,12,"172,46",24,"344,93"
2020-04-19,28053,Daganzo de Arriba,,"39,2",39,"382,17"
2020-04-19,28082,Manzanares El Real,10,"113,12",33,"373,3"
2020-04-19,28027,Buitrago del Lozoya,,"212,31",14,"743,1"
2020-04-19,28157,Valdelaguna,,0,,"106,72"
2020-04-19,28163,Valdepiélagos,,0,,0
2020-04-19,28036,Casarrubuelos,,"52,94",9,"238,22"
2020-04-19,28085,Miraflores de la Sierra,8,"130,98",31,"507,53"
2020-04-19,28104,Paracuellos de Jarama,14,"55,4",63,"249,32"
2020-04-19,28168,El Vellón,,"51,07",12,"612,87"
2020-04-19,28076,Lozoya,,0,,"172,12"
2020-04-19,28047,Collado Villalba,137,"215,14",352,"552,77"
2020-04-19,28044,Colmenarejo,12,"131,43",31,"339,54"
2020-04-19,28182,Villavieja del Lozoya,,0,,0
2020-04-19,28117,Prádena del Rincón,,0,,0
2020-04-19,28030,La Cabrera,,"112,49",11,"412,45"
2020-04-19,28141,Sevilla la Nueva,48,"515,13",71,"761,97"
2020-04-19,28001,La Acebeda,,0,,0
2020-04-19,28121,Redueña,,0,,"384,62"
2020-04-19,28124,Robledillo de la Jara,,1250,,1250
2020-04-19,28138,La Serna del Monte,,0,,0
2020-04-19,28043,Colmenar de Oreja,6,"74,7",23,"286,35"
2020-04-19,28128,Rozas de Puerto Real,,"377,36",,"566,04"
2020-04-19,28158,Valdemanco,,"109,41",,"109,41"
2020-04-19,28026,Brunete,16,"149,03",64,"596,13"
2020-04-19,28147,Titulcia,,"76,16",7,"533,13"
2020-04-19,28171,Villa del Prado,50,"766,87",88,"1349,69"
2020-04-19,28901,Lozoyuela-Navas-Sieteiglesias,,"76,98",,"230,95"
2020-04-19,28119,Quijorna,6,"174,47",17,"494,33"
2020-04-19,28161,Valdemoro,65,"85,55",595,"783,07"
2020-04-19,28903,Tres Cantos,87,"182,31",286,"599,3"
2020-04-19,28151,Torrelaguna,,"105,04",14,"294,12"
2020-04-19,28123,Rivas-Vaciamadrid,87,"98,7",493,"559,27"
2020-04-19,28016,El Atazar,,0,,0
2020-04-19,28108,Pedrezuela,12,"203,67",21,"356,42"
2020-04-19,28135,Santa María de la Alameda,,"79,74",,"79,74"
2020-04-19,28071,Horcajuelo de la Sierra,,0,,0
2020-04-19,28015,Arroyomolinos,41,"130,59",140,"445,92"
2020-04-19,28090,Moralzarzal,19,"145,86",60,"460,62"
2020-04-19,28034,Canencia,,0,,"223,71"
2020-04-19,28180,Villarejo de Salvanés,,"54,53",33,"449,9"
2020-04-19,28140,Serranillos del Valle,9,"216,09",27,"648,26"
2020-04-19,28181,Villaviciosa de Odón,33,"118,56",162,582
2020-04-19,28032,Camarma de Esteruelas,7,"95,42",40,"545,26"
2020-04-19,28125,Robledo de Chavela,8,"187,35",17,"398,13"
2020-04-19,28107,Patones,,"184,84",,"739,37"
2020-04-19,28095,Navalagamella,,"38,31",6,"229,89"
2020-04-19,28120,Rascafría,,"180,29",,"300,48"
2020-04-19,28023,El Boalo,7,"93,23",29,"386,25"
2020-04-19,28080,Majadahonda,99,"137,83",423,"588,92"
2020-04-19,28017,Batres,,0,8,"475,06"
2020-04-19,28006,Alcobendas,207,"176,86",588,"502,39"
2020-04-19,28005,Alcalá de Henares,309,"157,94",2149,"1098,4"
2020-04-19,28045,Colmenar Viejo,107,"210,83",302,"595,05"
2020-04-19,28130,San Fernando de Henares,103,"261,21",356,"902,82"
2020-04-19,28172,Villalbilla,10,"72,06",86,"619,69"
2020-04-19,28054,El Escorial,25,"154,68",62,"383,62"
2020-04-19,28042,Colmenar del Arroyo,,0,,"173,91"
2020-04-19,28148,Torrejón de Ardoz,133,"101,24",886,"674,4"
2020-04-19,28114,Piñuécar-Gandullas,,0,,0
2020-04-19,28025,Brea de Tajo,,"572,52",,"954,2"
2020-04-19,28086,El Molar,14,"156,63",31,"346,83"
2020-04-19,28019,Belmonte de Tajo,,"60,1",,"240,38"
2020-04-19,28154,Torres de la Alameda,25,"321,38",71,"912,71"
2020-04-19,28143,Somosierra,,0,,"1162,79"
2020-04-19,28010,Alpedrete,29,"198,97",94,"644,94"
2020-04-19,28102,Orusco de Tajuña,,"80,39",17,"1366,56"
2020-04-19,28069,La Hiruela,,"1754,39",,"1754,39"
2020-04-19,28039,Cervera de Buitrago,,"1333,33",,2000
2020-04-19,28065,Getafe,314,"171,23",1030,"561,69"
2020-04-19,28122,Ribatejada,,"127,71",,"255,43"
2020-04-19,28170,Villaconejos,,0,8,"236,13"
2020-04-19,28164,Valdetorres de Jarama,,"88,95",15,"333,56"
2020-04-18,07903,Madrid-Retiro,277,"232,15",1213,"1016,62"
2020-04-18,07904,Madrid-Salamanca,278,"190,28",1298,"888,41"
2020-04-18,07901,Madrid-Centro,263,"195,03",933,"691,89"
2020-04-18,07902,Madrid-Arganzuela,293,"190,5",1319,"857,59"
2020-04-18,07905,Madrid-Chamartín,299,"205,01",1263,"865,96"
2020-04-18,07906,Madrid-Tetuán,497,"314,51",1742,"1102,37"
2020-04-18,07907,Madrid-Chamberí,326,"233,89",1199,"860,24"
2020-04-18,07908,Madrid-Fuencarral-El Pardo,662,"269,17",2408,"979,1"
2020-04-18,07909,Madrid-Moncloa-Aravaca,306,"256,24",1025,"858,32"
2020-04-18,07910,Madrid-Latina,561,"235,5",2249,"944,09"
2020-04-18,07911,Madrid-Carabanchel,524,"207,03",2158,"852,63"
2020-04-18,07912,Madrid-Usera,291,"208,24",1173,"839,41"
2020-04-18,07913,Madrid-Puente de Vallecas,541,"230,35",2595,"1104,93"
2020-04-18,07920,Madrid-San Blas-Canillejas,289,"182,75",1217,"769,56"
2020-04-18,07921,Madrid-Barajas,84,"171,62",366,"747,78"
2020-04-18,07914,Madrid-Moratalaz,286,"302,42",1137,"1202,28"
2020-04-18,07915,Madrid-Ciudad Lineal,465,215,1830,"846,11"
2020-04-18,07916,Madrid-Hortaleza,361,"191,83",1485,"789,11"
2020-04-18,07917,Madrid-Villaverde,327,"219,54",1198,"804,32"
2020-04-18,07918,Madrid-Villa de Vallecas,166,"150,41",1082,"980,38"
2020-04-18,07919,Madrid-Vicálvaro,144,"199,75",689,"955,74"
2020-04-18,28115,Pozuelo de Alarcón,149,"172,41",556,"643,35"
2020-04-18,28007,Alcorcón,394,"231,07",1436,"842,16"
2020-04-18,28096,Navalcarnero,33,"112,64",135,"460,78"
2020-04-18,28129,San Agustín del Guadalix,28,"209,28",51,"381,19"
2020-04-18,28127,Las Rozas de Madrid,163,"170,12",585,"610,56"
2020-04-18,28089,Moraleja de Enmedio,6,"116,82",20,"389,41"
2020-04-18,28155,Valdaracete,,"164,2",,"821,02"
2020-04-18,28116,Pozuelo del Rey,,"87,18",,"174,37"
2020-04-18,28118,Puebla de la Sierra,,0,,0
2020-04-18,28110,Perales de Tajuña,,"68,14",7,"238,5"
2020-04-18,28160,Valdemorillo,17,"135,8",37,"295,57"
2020-04-18,28094,Navalafuente,,"207,04",,"345,07"
2020-04-18,28167,Velilla de San Antonio,17,"138,93",58,"474,01"
