Horario,Provincia,Municipio,"Código
Postal",Dirección,Longitud,Latitud,Margen,Rótulo
Horario Habitual,CÁDIZ,Algeciras,11207,"AVENIDA GAITAN AYALA (PUERTO ALGECIRAS-ISLA VERDE), S/N","-5,437194","36,124028",D,CEPSA
Horario Habitual,CÁDIZ,Algeciras,11205,"TERRENOS PP MENACHA (S.EJ.), 9","-5,463694","36,162444",D,BALLENOIL
Horario Habitual,CÁDIZ,Algodonales,11680,"CARRETERA A-384 KM. 43,500","-5,425833","36,877639",I,REPSOL
Horario Habitual,CÁDIZ,Arcos de la Frontera,11630,"CARRETERA CRTA. NACIONAL N-342 KM. 26,8","-5,824750","36,747389",N,CARREFOUR
Horario Habitual,CÁDIZ,Arcos de la Frontera,11630,"CARRETERA A-382 KM. 26,8","-5,822389","36,747833",D,CEPSA
Horario Habitual,CÁDIZ,Arcos de la Frontera,11630,CARRETERA ARCOS - EL BOSQUE KM. 3,"-5,784444","36,751750",I,REPSOL
Horario Habitual,CÁDIZ,Arcos de la Frontera,11630,"POLIGONO PERAL, S/N",,,N,ES EL PERAL
Horario Habitual,CÁDIZ,Arcos de la Frontera,11630,"CALLE CRUZ DE LAS CARRERAS P9-10 11, 9",,,N,BALLENOIL
Horario Habitual,CÁDIZ,Barbate,11160,"CARRETERA CA-393 VEJER-BARBATE KM. 95,7","-5,920917","36,199556",N,GALP
Horario Habitual,CÁDIZ,Barrios (Los),11370,"CARRETERA CADIZ-MALAGA KM. 112,9","-5,440889","36,181750",N,CARREFOUR
Horario Habitual,CÁDIZ,Barrios (Los),11370,"CARRETERA N-340 KM. 110,8","-5,451917","36,177278",D,CEPSA
Horario Habitual,CÁDIZ,Barrios (Los),11370,"CALLE GLORIETA LA MONTERA, S/N","-5,489722","36,177833",D,BP LA MONTERA
Horario Habitual,CÁDIZ,Barrios (Los),11370,CARRETERA A-381 KM. 94,"-5,514944","36,200000",I,REPSOL
Horario Habitual,CÁDIZ,Barrios (Los),11370,"POLIGONO ZAL BAHIA DE ALGECIRAS AREA EL FRESNO,","-5,461500","36,171694",N,BP EL FRESNO
Horario Habitual,CÁDIZ,Barrios (Los),11370,"POLIGONO C.C. BAHIA PLAZA, S/N","-5,431222","36,189944",D,FUELING
Horario Habitual,CÁDIZ,Bornos,11640,"CR N-342, 44","-5,741639","36,824417",D,CAMPSA
Horario Habitual,CÁDIZ,Cádiz,11012,"CALLE PUERTO REAL, S/N -ZONA FRANCA CADIZ, S/N","-6,263333","36,495222",D,CEPSA
Horario Habitual,CÁDIZ,Cádiz,11012,"AV SEGUNDA AGUADA, 2 C","-6,276278","36,512611",D,REPSOL
Horario Habitual,CÁDIZ,Cádiz,11006,"AVENIDA ANDALUCIA, 2","-6,287778","36,524722",D,REPSOL
Horario Habitual,CÁDIZ,Cádiz,11011,"AVENIDA JOSE LEON DE CARRANZA, 16","-6,272750","36,498722",D,REPSOL
Horario Habitual,CÁDIZ,Cádiz,11011,"CL.GIBRALTAR (ZONA FRANCA), Nº3","-6,271028","36,501167",N,SHELL
Horario Habitual,CÁDIZ,Cádiz,11001,"AVENIDA ALCALDE SANCHEZ COSSIO, 1","-6,267889","36,495306",N,BP LA PEÑITA DE CADIZ
Horario Habitual,CÁDIZ,Chiclana de la Frontera,11130,"CARRETERA N-340 KM. 11,375","-6,119250","36,388583",D,REPSOL
Horario Habitual,CÁDIZ,Chiclana de la Frontera,11130,"PG TORNO II, PARC. 7,8.9 - AVDA. DE LOS DESCUBRIMIENTOS, SN","-6,151333","36,427694",N,BP
Horario Habitual,CÁDIZ,Chiclana de la Frontera,11130,"CR N-340, 12,3","-6,115361","36,381278",D,REPSOL
Horario Habitual,CÁDIZ,Chiclana de la Frontera,11130,"AVENIDA REYES CATOLICOS, 15","-6,143028","36,415417",I,REPSOL
Horario Habitual,CÁDIZ,Chiclana de la Frontera,11130,"AVENIDA MUEBLE DEL, 1","-6,143694","36,441972",I,REPSOL
Horario Habitual,CÁDIZ,Chiclana de la Frontera,11139,"CAMINO AGUILA REAL, 22","-6,169250","36,393583",D,BALLENOIL
Horario Habitual,CÁDIZ,Chiclana de la Frontera,11130,"AVENIDA DE LOS DESCUBRIMIENTOS, 64","-6,151083","36,428444",D,BALLENOIL
Horario Habitual,CÁDIZ,Chipiona,11550,"CARRETERA A 480 KM. 1,2","-6,405556","36,742722",D,REPSOL
Horario Habitual,CÁDIZ,Chipiona,11550,"AVENIDA DE LA ESTACION, S/N","-6,422417","36,736083",D,CEPSA
Horario Habitual,CÁDIZ,Chipiona,11550,"CALLE CONSTITUCION, 103","-6,422611","36,735806",D,BALLENOIL
Horario Habitual,CÁDIZ,Conil de la Frontera,11140,"CALLE GONZALO SANCHEZ FUENTES, 2","-6,089806","36,281194",D,REPSOL
Horario Habitual,CÁDIZ,Conil de la Frontera,11140,"CALLE CARRETERA, 37","-6,084028","36,281472",I,REPSOL
Horario Habitual,CÁDIZ,Conil de la Frontera,11149,"AUTOVIA A48 KM. 24,400","-6,057056","36,309917",D,BP
Horario Habitual,CÁDIZ,Conil de la Frontera,11149,"AUTOVIA A48 KM. 24,400","-6,057056","36,309917",I,BP
Horario Habitual,CÁDIZ,Conil de la Frontera,11149,"CARRETERA CN-340, P.K. 17,300 ESQUINA CARRIL JUANA VELA KM. 17300","-6,093833","36,341028",N,CARREFOUR
Horario Habitual,CÁDIZ,Jerez de la Frontera,11407,"CARRETERA NACIONAL IV ,KM 641 (PTA DEL SUR) KM. 641","-6,151306","36,673417",N,CARREFOUR
Horario Habitual,CÁDIZ,Jerez de la Frontera,11407,CARRETERA N-IV KM. 635,"-6,117000","36,706028",I,CEPSA
Horario Habitual,CÁDIZ,Jerez de la Frontera,11407,CARRETERA N-IV KM. 632,"-6,095194","36,726972",I,CEPSA
Horario Habitual,CÁDIZ,Jerez de la Frontera,11406,"AVENIDA MEDINA SIDONIA, S/N","-6,123944","36,677167",I,REPSOL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11591,CARRETERA JEREZ - GUADALCACIN KM. 0,"-6,089194","36,711556",I,CAMPSA
Horario Habitual,CÁDIZ,Jerez de la Frontera,11407,"AVENIDA PRESIDENTE ADOLFO SUAREZ, 3","-6,125056","36,707083",I,REPSOL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11408,"ROTONDA CUATRO CAMINOS, S/N","-6,144944","36,677889",D,REPSOL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11405,"CALLE MARTIN FERRADOR, SN","-6,127417","36,690056",D,REPSOL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11407,AP-4 (MRG.DCHO.) km 70,"-6,044722","36,781500",D,CEPSA
Horario Habitual,CÁDIZ,Jerez de la Frontera,11407,AP-4 (MRG.IZDO.) km 70,"-6,043167","36,781250",I,CEPSA
Horario Habitual,CÁDIZ,Jerez de la Frontera,11408,"CARRETERA CIRCUNVALACION KM. 639,8","-6,153028","36,684333",I,SHELL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11408,"A 480 KM 25,8","-6,163639","36,682111",I,SHELL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11405,CL BARRIO CAULINA -(CRTA ACCESO N-4,"-6,092056","36,701556",D,REPSOL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11406,"AUTOVIA A-381 KM. 2,5","-6,074139","36,634833",I,REPSOL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11405,"AVENIDA EUROPA, S/N","-6,111694","36,697972",D,CARREFOUR
Horario Habitual,CÁDIZ,Jerez de la Frontera,11408,"CALLE RONDA AURORA BOREAL, 3","-6,157806","36,694972",N,ALCAMPO
Horario Habitual,CÁDIZ,Jerez de la Frontera,11595,"CARRETERA A-381 KM. 11,500","-6,023556","36,568944",D,REPSOL
Horario Habitual,CÁDIZ,Jerez de la Frontera,11408,"CALLE SUDAFRICA, 134","-6,134333","36,651778",D,GACOSUR JEREZ
Horario Habitual,CÁDIZ,Jerez de la Frontera,11407,CARRETERA DE LEBRIJA KM. 6,"-6,126889","36,712472",D,BALLENOIL
Horario Habitual,CÁDIZ,Jimena de la Frontera,11330,"CALLE LOS ANGELES, 13","-5,435833","36,421278",I,CEPSA
Horario Habitual,CÁDIZ,Línea de la Concepción (La),11300,"AVENIDA AVDA. DE LA COLONIA, 9","-5,362028","36,174250",N,CARREFOUR
Horario Habitual,CÁDIZ,Línea de la Concepción (La),11300,"POLIGONO ZABAL BAJO, 6,3","-5,349861","36,186639",D,CEPSA
Horario Habitual,CÁDIZ,Medina- Sidonia,11170,"PLAZA DEL PUNTO, 000","-5,929278","36,460806",I,CEPSA
Horario Habitual,CÁDIZ,Olvera,11690,"AVENIDA JULIAN BESTEIRO, 41","-5,254694","36,934167",N,REPSOL
Horario Habitual,CÁDIZ,Paterna de Rivera,11178,"AVENIDA ANDALUCIA, 97","-5,861222","36,520167",D,REPSOL
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,CARRETERA MADRID CADIZ KM. 653,"-6,212056","36,615083",N,CARREFOUR
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,"C/ LUIS M. FERNÁNDEZ, S/N km CENTRO COMERCIAL M","-6,219306","36,586667",N,SHELL
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,"CR N-IV, KM. 649.8","-6,216556","36,609000",I,BP PUERTO STA. MARIA
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,CARRETERA P-603 M.D. KM. 1,"-6,240222","36,599583",D,REPSOL
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,CARRETERA P-603 M.D. KM. 1,"-6,240222","36,599583",I,REPSOL
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,"CARRETERA NACIONAL IV, MUELLE PESQUERO KM. 654",,,D,E.S. LA LONJA
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,"P.IND.POLIG. IND. LA ISLETA S/N N-IV, KM 654,7","-6,216972","36,583889",D,SHELL
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,"CALLE EL PALMAR, 3","-6,210694","36,615306",D,Q8EASY
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,"CALLE RIO GUADARRANQUE, 1","-6,220694","36,596722",N,PETROPRIX
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,"CALLE ALBERT EINSTEIN, 17","-6,195361","36,611500",I,PETROPRIX
Horario Habitual,CÁDIZ,Puerto de Santa María (El),11500,"CARRER EL PALMAR, 11","-6,209556","36,616750",D,GM OIL
Horario Habitual,CÁDIZ,Puerto Real,11510,"CALLE POLIGONO EL TROCADERO, 51","-6,212139","36,522667",N,BP
Horario Habitual,CÁDIZ,Puerto Real,11510,"AVENIDA MOJARRA DE LA, 5","-6,174611","36,470889",I,E.S. TRES CAMINOS
Horario Habitual,CÁDIZ,Rota,11520,"CARRETERA A-491 KM. 11,200","-6,353528","36,660833",I,LAS MARISMAS DE ROTA (L.M.R.)
Horario Habitual,CÁDIZ,Rota,11520,"AVENIDA LIBERTAD, 26","-6,367250","36,632750",D,BALLENOIL
Horario Habitual,CÁDIZ,Rota,11520,"AVENIDA CENTENARIO DE LA AVIACIÓN, 1","-6,370889","36,636056",D,BP ROTA
Horario Habitual,CÁDIZ,San Fernando,11100,"AVENIDA PERI JUNQUERA S/N, SN","-6,203194","36,471806",N,BP
Horario Habitual,CÁDIZ,San Fernando,11100,"CALLE FERROCARRIL, 1","-6,201778","36,474139",D,BALLENOIL
Horario Habitual,CÁDIZ,San Roque,11360,N-351 km 2,"-5,385722","36,191333",D,CEPSA
Horario Habitual,CÁDIZ,San Roque,11312,N-340 km 134,"-5,281778","36,296667",I,CEPSA
Horario Habitual,CÁDIZ,San Roque,11360,"AUTOVIA A-7 KM. 116,000","-5,410139","36,207222",I,REPSOL
Horario Habitual,CÁDIZ,San Roque,11360,CR N-340 CADIZ-MALAGA KM (AUTOVIA km 124),"-5,351611","36,230750",D,SHELL
Horario Habitual,CÁDIZ,San Roque,11360,AUTOVIA POL.IND.GUADARRANQUE PARC.9A (N-340 AUTOVIA A-7 (E-15) CADIZ-MADRID SALIDA116 KM.,"-5,411194","36,203889",D,CODES
Horario Habitual,CÁDIZ,San Roque,11314,"CALLE REAL (CAMPAMENTO), 79","-5,372750","36,173639",I,REPSOL
Horario Habitual,CÁDIZ,Sanlúcar de Barrameda,11540,"AVENIDA CONSTITUCION, S/N","-6,346500","36,770389",D,BP OIL
Horario Habitual,CÁDIZ,Sanlúcar de Barrameda,11540,"CARRETERA CHIPIONA (DE) KM. 0,5","-6,357806","36,770611",D,PETROL & GO
Horario Habitual,CÁDIZ,Sanlúcar de Barrameda,11540,"CARRETERA CA-603 KM. 0,500","-6,342111","36,764583",D,REPSOL
Horario Habitual,CÁDIZ,Sanlúcar de Barrameda,11540,"CALLE GENIL, 1","-6,361472","36,764500",D,BALLENOIL
Horario Habitual,CÁDIZ,Tarifa,11380,"N-340 km 82,1","-5,620167","36,037389",I,CEPSA
Horario Habitual,CÁDIZ,Tarifa,11380,"URBANIZACIÓN LA MARINA, 614","-5,607861","36,026333",N,TARIFUEL
Horario Habitual,CÁDIZ,Trebujena,11560,"AVENIDA DE SEVILLA, 45","-6,171722","36,871722",D,REPSOL
Horario Habitual,CÁDIZ,Ubrique,11600,"CR C-3331, 20","-5,452056","36,683250",D,REPSOL
Horario Habitual,CÁDIZ,Vejer de la Frontera,11150,CARRETERA CARRETERA A-343 KM. 1,"-5,964694","36,261139",I,CEPSA
Horario Habitual,CÁDIZ,Villamartín,11650,"CARRETERA A-384 KM 23,600 KM. 23,600","-5,610472","36,863806",D,REPSOL
Horario Habitual,CANTABRIA,Ampuero,39840,"CR N-629 79,7","-3,418167","43,341889",D,REPSOL
Horario Habitual,CANTABRIA,Astillero (El),39611,"CALLE PROSPERIDAD, 61","-3,835722","43,404583",D,AREA DE SERVICIO LA PALMERA
Horario Habitual,CANTABRIA,Bárcena de Cicero,39791,"AU A-8, 182","-3,542028","43,411417",I,REPSOL
Horario Habitual,CANTABRIA,Cabezón de la Sal,39500,"CALLE CORREOS, SN","-4,235000","43,309389",I,REPSOL
Horario Habitual,CANTABRIA,Cabezón de la Sal,39509,CARRETERA 634 KM. 244,"-4,191639","43,327028",D,REPSOL
Horario Habitual,CANTABRIA,Camargo,39600,"AVENIDA BILBAO, 8","-3,852694","43,422806",D,CEPSA
Horario Habitual,CANTABRIA,Camargo,39608,"N-611 km 202,3","-3,896667","43,438083",D,SHELL
Horario Habitual,CANTABRIA,Camargo,39600,"AU A-10, 5","-3,836333","43,412444",D,REPSOL
Horario Habitual,CANTABRIA,Camargo,39600,P.I. CROS km CENTRO COMERCIAL M,"-3,841861","43,425750",N,SHELL
Horario Habitual,CANTABRIA,Camargo,39600,"AU A-10, 3","-3,835611","43,425278",D,REPSOL
Horario Habitual,CANTABRIA,Camargo,39600,"CARRETERA NACIONAL 635 KM. 2,7","-3,836944","43,428889",N,CARREFOUR
Horario Habitual,CANTABRIA,Camargo,39600,"AVENIDA BURGOS, 65","-3,858806","43,419778",D,REPSOL
Horario Habitual,CANTABRIA,Camargo,39600,"BARRIO LA CALVA, 16","-3,868667","43,404694",D,CEPSA
Horario Habitual,CANTABRIA,Campoo de Enmedio,39213,"AUTOVIA A-67 KM. 133,4","-4,134083","42,986361",D,CEPSA
Horario Habitual,CANTABRIA,Cartes,39311,CARRETERA N-611 (ANTIGUA) KM. 182,"-4,065500","43,331556",I,REPSOL
Horario Habitual,CANTABRIA,Castro- Urdiales,39700,"BARRIO BRAZOMAR S/N, S/N","-3,212694","43,368778",D,BP VISTALEGRE
Horario Habitual,CANTABRIA,Castro- Urdiales,39700,AUTV.A-8 (AUTOV. CANTABRICO) km 141,"-3,176389","43,354722",N,EASYGAS
Horario Habitual,CANTABRIA,Castro- Urdiales,39700,"BARRIO BRAZOMAR S/N, S/N","-3,212694","43,368778",N,EROSKI
Horario Habitual,CANTABRIA,Colindres,39750,"CARRETERA N-634 KM. 173,3","-3,458722","43,394806",I,PETRONOR
Horario Habitual,CANTABRIA,Corrales de Buelna (Los),39408,BARRIO SAN MATEO (CR N-611 PALENCIA-SANTANDER km 174),"-4,073861","43,268583",D,E.S. SOMAHOZ
Horario Habitual,CANTABRIA,Corrales de Buelna (Los),39408,"BARRIO BARROS, 9","-4,077889","43,286083",N,AVIA
Horario Habitual,CANTABRIA,Entrambasag uas,39716,CTRA. N-634 km 196,"-3,687083","43,388583",I,REPSOL
Horario Habitual,CANTABRIA,Entrambasag uas,39716,CARRETERA N-634 KM. 195,"-3,685028","43,388417",D,REPSOL
Horario Habitual,CANTABRIA,Entrambasag uas,39716,CARRETERA N-634 KM. 195,"-3,685028","43,388417",I,REPSOL
Horario Habitual,CANTABRIA,Entrambasag uas,39716,"AU A-8, 195","-3,683500","43,389806",D,REPSOL
Horario Habitual,CANTABRIA,Laredo,39770,CARRETERA N-634 KM. 171,"-3,439222","43,399833",D,REPSOL
Horario Habitual,CANTABRIA,Marina de Cudeyo,39792,CARRETERA CA-141 KM. 4,"-3,776639","43,412222",D,REPSOL
Horario Habitual,CANTABRIA,Medio Cudeyo,39710,"CARRETERA N-634A KM. 199,5","-3,737750","43,383472",I,CEPSA
Horario Habitual,CANTABRIA,Medio Cudeyo,39710,"CAMINO RUFRIEGO, 0","-3,744917","43,391028",D,PETROLEOS DE CUDEYO
Horario Habitual,CANTABRIA,Miengo,39310,CARRETERA A67 KM. 191,,,I,AVIA
Horario Habitual,CANTABRIA,Miengo,39310,CARRETERA A67 KM. 191,,,D,AVIA
Horario Habitual,CANTABRIA,Miengo,39318,"AVENIDA CANTABRIA, 1495","-4,011222","43,413833",N,EL CENTRO
Horario Habitual,CANTABRIA,Piélagos,39478,CARRETERA N-611 KM. 197,"-3,945806","43,408472",D,CEPSA
Horario Habitual,CANTABRIA,Piélagos,39470,"AVENIDA LUIS DE LA CONCHA, 63","-3,955306","43,355222",N,AVIA
Horario Habitual,CANTABRIA,Polanco,39312,"BARRIO REQUEJADA EN REQUEJADA, 2","-4,021694","43,391667",N,BP POLANCO
Horario Habitual,CANTABRIA,Puente Viesgo,39670,N-623 km 28,"-3,967583","43,328167",D,MEROIL
Horario Habitual,CANTABRIA,Reinosa,39200,"AVENIDA CANTABRIA, 73","-4,131667","43,003861",I,REPSOL
Horario Habitual,CANTABRIA,Reocín,39538,"CALLE LA MIES S/N AUTOVIA A8 SALIDA 234,","-4,093056","43,353889",I,CEPSA
Horario Habitual,CANTABRIA,Reocín,39530,AUTOVIA AUTOVIA DEL CANTABRICOA-8 KM. 234,"-4,094167","43,356000",N,SHELL
Horario Habitual,CANTABRIA,Reocín,39530,"CARRETERA PUENTE SAN MIGUEL- SANTILLANA DEL MAR KM. 1,2","-4,089444","43,368611",D,PETRONOR
Horario Habitual,CANTABRIA,Ribamontán al Monte,39794,AUTOVIA A-8 KM. 194,"-3,665000","43,391056",D,CEPSA
Horario Habitual,CANTABRIA,San Vicente de la Barquera,39540,CARRETERA E-70/N-634 KM. 270,"-4,407833","43,388361",I,E.S.SOLBAS
Horario Habitual,CANTABRIA,Santa Cruz de Bezana,39108,"CTRA. S- 464 km 0,5","-3,917694","43,433222",D,STAR PETROLEUM
Horario Habitual,CANTABRIA,Santa Cruz de Bezana,39100,"AVENIDA SANTA CRUZ (LA), 34","-3,913611","43,432944",D,REPOSTA BEZANA
Horario Habitual,CANTABRIA,Santa María de Cayón,39627,CARRETERA IRUN-LA CORUÑA KM. 217,"-3,867861","43,320694",D,REPSOL
Horario Habitual,CANTABRIA,Santa María de Cayón,39626,"BARRIO LAS HUERTAS, 174","-3,879472","43,313306",N,E.S. ARGOMILLA
Horario Habitual,CANTABRIA,Santander,39011,"AVENIDA CARDENAL HERRERA ORIA, 38","-3,841194","43,459083",N,REPSOL
Horario Habitual,CANTABRIA,Santander,39011,"CALLE EL EMPALME,","-3,853750","43,446444",N,CARREFOUR
Horario Habitual,CANTABRIA,Santander,39011,"CALLE JOAQUÍN RODRIGUO, 2","-3,863361","43,456306",N,CARREFOUR
Horario Habitual,CANTABRIA,Santander,39012,"CR CA-230 (ALBERICIA-SARDINERO, 0,1","-3,838528","43,463083",I,REPSOL
Horario Habitual,CANTABRIA,Santander,39011,"CALLE NAOS, 1","-3,836528","43,434889",N,PETRONOR
Horario Habitual,CANTABRIA,Santander,39009,"CL CASTILLA, 91","-3,824139","43,453556",D,REPSOL
Horario Habitual,CANTABRIA,Santander,39012,"CALLE CAMUS, 75","-3,800083","43,485333",D,MEROIL
Horario Habitual,CANTABRIA,Santander,39012,"CALLE JOSEFA DE LA MAZA, 2","-3,834000","43,466917",D,CEPSA
Horario Habitual,CANTABRIA,Santander,39011,"CALLE LA PESETA, 1","-3,839111","43,440500",D,E.S.NUEVA MONTAÑA
Horario Habitual,CANTABRIA,Santander,39005,"AVENIDA CASTROS (LOS), 113","-3,816250","43,468056",D,SHELL
Horario Habitual,CANTABRIA,Santillana del Mar,39314,CA-131 km 2,"-4,059750","43,378278",D,REPSOL
Horario Habitual,CANTABRIA,Santoña,39740,"CR CA-141, 38,0","-3,457083","43,449583",D,REPSOL
Horario Habitual,CANTABRIA,Suances,39350,"AVENIDA SAN SATURNINO, S/N","-4,049056","43,397806",D,REPSOL
Horario Habitual,CANTABRIA,Suances,39340,"AVDA. JOSE ANTONIO, 46,0 (S-472 km 5,3)","-4,039000","43,420056",I,CEPSA
Horario Habitual,CANTABRIA,Torrelavega,39300,"AVDA. FERNANDEZ VALLEJO, 12","-4,046338","43,343792",N,"RUYCOPETR OL, S.L."
Horario Habitual,CANTABRIA,Torrelavega,39317,"AVENIDA DE BILBAO, 117 / CTRA. N-634 KM 232, 5","-4,029417","43,341000",D,REPSOL
Horario Habitual,CANTABRIA,Torrelavega,39300,"AVDA. OVIEDO, 24 (N-634A km 232,3)","-4,069472","43,356056",I,CEPSA
Horario Habitual,CANTABRIA,Torrelavega,39300,"PASEO JULIO HAUZEUR, 6","-4,058583","43,351528",N,AREA DE SERVICIO TORRELAVEG A
Horario Habitual,CANTABRIA,Torrelavega,39300,"AVENIDA BILBAO, POLIGONO LOS OCHOS, S/N","-4,031000","43,341167",N,CARREFOUR
Horario Habitual,CANTABRIA,Torrelavega,39316,"PASEO JULIO HAUZEUR, 2","-4,057694","43,351194",D,CEPSA
Horario Habitual,CANTABRIA,Torrelavega,39300,"AVENIDA MONECHE, SN","-4,065333","43,359111",N,GALP
Horario Habitual,CANTABRIA,Val de San Vicente,39548,"LANSAR, S/N (N-634 km 284,5)",,,I,COMBUSCAN
Horario Habitual,CANTABRIA,Val de San Vicente,39548,CARRETERA E-70/N-634 KM. 279,"-4,503889","43,375028",I,AVIA
Horario Habitual,CANTABRIA,Valdáliga,39593,"AU A-8 ,P.K. 256","-4,329278","43,333972",D,REPSOL
Horario Habitual,CANTABRIA,Valdáliga,39593,"AU A-8 ,P.K. 256","-4,329278","43,333972",I,REPSOL
Horario Habitual,CASTELLÓN / CASTELLÓ,Alcora (l'),12110,"CARRETERA DE CASTELLON, 60 (C-232) KM. 23,7","-0,204972","40,070750",I,REPSOL
Horario Habitual,CASTELLÓN / CASTELLÓ,Almazora/Al massora,12550,"AVENIDA CASTELLÓN, 65","-0,059250","39,951472",D,BP MONOIL
Horario Habitual,CASTELLÓN / CASTELLÓ,Almenara,12590,"AUTOVIA A-7 KM. 293,000","-0,233333","39,740389",D,REPSOL
Horario Habitual,CASTELLÓN / CASTELLÓ,Benicarló,12580,"CARRETERA N 340 KM. 1042,2","0,404639","40,413833",D,REPSOL
Horario Habitual,CASTELLÓN / CASTELLÓ,Benicarló,12580,"AP-7 (MRG.DCHO.) km 358,2","0,406056","40,459222",D,CEPSA
Horario Habitual,CASTELLÓN / CASTELLÓ,Benicarló,12580,"AUTOPISTA AP-7 (MRG.IZDO.) KM. 358,2","0,406500","40,458167",I,CEPSA
Horario Habitual,CASTELLÓN / CASTELLÓ,Benicasim/B enicàssim,12560,CARRETERA NACIONAL 340 KM. 988,"0,065333","40,057778",N,BP MONTECASI M
Horario Habitual,CASTELLÓN / CASTELLÓ,Benicasim/B enicàssim,12560,CARRETERA N-340 KM. 987,"0,054167","40,050500",I,REPSOL BENICASSIM
Horario Habitual,CASTELLÓN / CASTELLÓ,Betxí,12549,"CR CS-233, 2,8","-0,196389","39,931306",I,PETRONOR
Horario Habitual,CASTELLÓN / CASTELLÓ,Borriol,12190,"CARRETERA ZARAGOZA KM. 6,700","-0,089500","40,024250",N,SANMARTI
Horario Habitual,CASTELLÓN / CASTELLÓ,Burriana,12530,"CL AVENIDA JAIME CHICHARRO, 6","-0,080611","39,882778",D,REPSOL
Horario Habitual,CASTELLÓN / CASTELLÓ,Burriana,12530,AUTOPISTA AP-7 (MRG.IZDO) KM. 445,"-0,121361","39,866139",I,CEPSA
Horario Habitual,CASTELLÓN / CASTELLÓ,Burriana,12530,AUTOPISTA AP-7 (MRG.DCHO) KM. 445,"-0,123889","39,863833",D,CEPSA
Horario Habitual,CASTELLÓN / CASTELLÓ,Cabanes,12180,AUTOPISTA AP-7 (MRG.DCHO) KM. 404,"0,138722","40,131806",D,CEPSA
Horario Habitual,CASTELLÓN / CASTELLÓ,Cabanes,12180,AUTOPISTA AP-7 (MRG.IZDO) KM. 404,"0,141111","40,133250",I,CEPSA
Horario Habitual,CASTELLÓN / CASTELLÓ,Cabanes,12180,"AUTOVIA CV10 KM. 37,5","0,033306","40,140833",D,EESS DE CABANES GALP 40 PIES
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12003,"CALLE TORRALBA DEL PINAR, 16","-0,018583","39,981861",I,CEPSA
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12006,"AVENIDA AENIDA VALENCIA, 125","-0,053750","39,971528",D,REPSOL
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12006,CARRETERA RIBESALBES KM. S/N,"-0,067917","39,979139",D,CEPSA
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12004,CARRETERA BORRIOL YB 2 BIS KM.,"-0,054944","39,992500",D,BP UNIVERSITAT
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12006,AV RONDA SUR ESQ. CL ENRIQUE GIMENO,"-0,066444","39,978889",N,BP RONDA SUR
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12003,"AVENIDA DEL MAR S/N, SIN NÚMERO","-0,017972","39,983306",N,CARREFOUR
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12006,"AVENIDA EUROPA ESQ. C/ BÉLGICA, 138","-0,075750","39,971722",D,BDMED
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12004,"CARRETERA N- 340 KM. 66,7","-0,046944","39,994500",D,GASEXPRESS
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12000,"CALLE CAMI DELS MESTRETS, 57","-0,056333","40,004750",D,BENCINAS MESTRETS
Horario Habitual,CASTELLÓN / CASTELLÓ,Castellón de la Plana/Castell ó de la Plana,12006,"CALLE DINAMARCA - ESQUINA C/SABONER, S/N","-0,075500","39,974083",D,MONFORT
Horario Habitual,CASTELLÓN / CASTELLÓ,Llosa (la),12591,AUTOVIA A-7 SALIDA 289 ENLACE CV 2311 KM. 289,,,D,REPSOL
Horario Habitual,CASTELLÓN / CASTELLÓ,Nules,12520,"CARRETERA CV226 KM. 26,6","-0,180861","39,841639",I,GALP
