Fecha publicación,cod_ine,CCAA,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas totales,Dosis administradas,Porcentaje de dosis administradas por 100 habitantes,Porcentaje sobre entregadas,Personas con al menos una dosis,Personas con pauta completa,Porcentaje con pauta completa,Fecha de la última vacuna registrada
2021-06-10,03,Asturias,623.345,86.800,155.800,27.400,893.345,872.757,"85,95","97,7",554.601,339.613,"33,45",09/06/2021
2021-06-10,04,Baleares,480.060,70.000,178.900,31.400,760.360,660.154,"54,33","86,8",454.453,226.250,"18,62",09/06/2021
2021-06-10,05,Canarias,945.330,118.900,332.500,58.300,1.455.030,1.280.205,"57,04","88,0",879.768,460.740,"20,53",09/06/2021
2021-06-10,06,Cantabria,311.955,44.500,89.000,15.550,461.005,417.411,"71,68","90,5",276.376,150.622,"25,86",09/06/2021
2021-06-10,07,Castilla y Leon,1.461.045,211.400,365.900,64.250,2.102.595,1.879.990,"78,62","89,4",1.177.402,754.646,"31,56",09/06/2021
2021-06-10,08,Castilla La Mancha,1.004.895,147.700,311.600,54.875,1.519.070,1.372.137,"67,16","90,3",911.496,503.476,"24,64",09/06/2021
2021-06-10,09,Cataluña,3.635.810,538.200,1.188.700,208.550,5.571.260,4.933.265,"64,44","88,5",3.166.638,1.824.159,"23,83",09/06/2021
2021-06-10,10,C. Valenciana,2.293.390,338.300,772.600,135.600,3.539.890,3.188.730,"63,32","90,1",2.110.908,1.180.744,"23,44",09/06/2021
2021-06-10,11,Extremadura,568.115,80.500,162.500,28.500,839.615,785.066,"74,11","93,5",510.710,302.402,"28,55",09/06/2021
2021-06-10,12,Galicia,1.552.705,217.800,412.900,72.600,2.256.005,2.157.812,"79,96","95,6",1.376.334,865.272,"32,06",09/06/2021
2021-06-10,17,La Rioja,166.205,23.700,48.700,8.500,247.105,224.841,"71,12","91,0",147.388,86.772,"27,45",09/06/2021
2021-06-10,13,Madrid,3.038.415,452.200,1.036.100,181.700,4.708.415,4.156.302,"61,52","88,3",2.732.997,1.586.786,"23,49",09/06/2021
2021-06-10,14,Murcia,657.095,96.900,230.800,40.500,1.025.295,898.580,"59,54","87,6",589.792,337.621,"22,37",09/06/2021
2021-06-10,15,Navarra,322.485,47.400,101.000,17.750,488.635,471.727,"71,78","96,5",310.951,185.816,"28,27",09/06/2021
2021-06-10,16,País Vasco,1.148.760,165.000,338.200,59.550,1.711.510,1.613.015,"73,67","94,2",1.037.693,651.140,"29,74",09/06/2021
2021-06-10,18,Ceuta,33.570,4.400,13.500,2.250,53.720,50.164,"59,72","93,4",34.627,18.276,"21,76",09/06/2021
2021-06-10,19,Melilla,33.570,4.300,13.500,2.250,53.620,45.829,"54,37","85,5",30.210,16.940,"20,1",09/06/2021
2021-06-10,00,Fuerzas Armadas,27.690,12.000,96.100,1.000,136.790,94.094,"70,6","68,8",73.755,20.707,"15,54",09/06/2021
2021-06-10,00,España,22.777.755,3.320.600,7.344.700,1.272.925,34.715.980,31.628.321,"66,79","91,1",20.628.061,11.893.951,"25,12",
2021-06-11,01,Andalucía,3.983.940,557.000,1.293.200,252.600,6.086.740,5.702.550,"67,23","93,7",3.701.796,2.079.446,"24,51",10/06/2021
2021-06-11,02,Aragón,736.245,101.700,203.200,39.500,1.080.645,986.378,"74,09","91,3",643.953,377.080,"28,32",10/06/2021
2021-06-11,03,Asturias,649.085,86.800,155.800,30.500,922.185,886.366,"87,29","96,1",565.680,342.967,"33,78",10/06/2021
2021-06-11,04,Baleares,492.930,70.000,178.900,34.900,776.730,675.019,"55,55","86,9",461.501,237.683,"19,56",10/06/2021
2021-06-11,05,Canarias,945.330,133.000,332.500,64.900,1.475.730,1.308.062,"58,28","88,6",891.219,477.427,"21,27",10/06/2021
2021-06-11,06,Cantabria,325.995,44.500,89.000,17.350,476.845,425.618,"73,09","89,3",278.426,157.415,"27,03",10/06/2021
2021-06-11,07,Castilla y Leon,1.518.375,211.400,365.900,71.450,2.167.125,1.910.017,"79,87","88,1",1.196.366,767.735,"32,11",10/06/2021
2021-06-11,08,Castilla La Mancha,1.056.375,147.700,311.600,61.075,1.576.750,1.405.651,"68,8","89,1",928.035,522.159,"25,56",10/06/2021
2021-06-11,09,Cataluña,3.832.370,538.200,1.188.700,232.050,5.791.320,5.036.115,"65,78","87,0",3.219.017,1.879.827,"24,56",10/06/2021
2021-06-11,10,C. Valenciana,2.420.920,338.300,772.600,150.900,3.682.720,3.279.669,"65,12","89,1",2.149.741,1.238.296,"24,59",10/06/2021
2021-06-11,11,Extremadura,593.855,80.500,162.500,31.700,868.555,804.198,"75,92","92,6",520.392,314.801,"29,72",10/06/2021
2021-06-11,12,Galicia,1.620.565,217.800,412.900,80.800,2.332.065,2.189.549,"81,13","93,9",1.405.715,870.311,"32,25",10/06/2021
2021-06-11,17,La Rioja,174.395,23.700,48.700,9.500,256.295,224.841,"71,12","87,7",147.388,86.772,"27,45",09/06/2021
2021-06-11,13,Madrid,3.209.235,452.200,1.036.100,202.200,4.899.735,4.211.470,"62,34","86,0",2.748.562,1.626.861,"24,08",10/06/2021
2021-06-11,14,Murcia,694.535,96.900,230.800,45.100,1.067.335,930.080,"61,63","87,1",609.612,352.507,"23,36",10/06/2021
2021-06-11,15,Navarra,338.865,47.400,101.000,19.750,507.015,477.979,"72,73","94,3",313.202,189.992,"28,91",10/06/2021
2021-06-11,16,País Vasco,1.204.920,165.000,338.200,66.250,1.774.370,1.633.164,"74,59","92,0",1.042.599,668.707,"30,54",10/06/2021
2021-06-11,18,Ceuta,33.570,5.000,13.500,2.550,54.620,51.849,"61,73","94,9",35.034,19.700,"23,45",10/06/2021
2021-06-11,19,Melilla,33.570,4.900,13.500,2.550,54.520,47.473,"56,33","87,1",30.768,18.026,"21,39",10/06/2021
2021-06-11,00,Fuerzas Armadas,29.058,12.000,96.100,1.000,138.158,96.096,"72,1","69,6",74.204,22.290,"16,72",10/06/2021
2021-06-11,00,España,23.894.133,3.335.900,7.344.700,1.416.625,35.991.358,32.282.553,"68,18","89,7",20.963.619,12.250.002,"25,87",
2021-06-14,01,Andalucía,3.983.940,557.000,1.293.200,252.600,6.086.740,5.855.291,"69,03","96,2",3.792.569,2.148.113,"25,32",13/06/2021
2021-06-14,02,Aragón,736.245,101.700,203.200,39.500,1.080.645,1.005.615,"75,54","93,1",656.965,387.424,"29,1",12/06/2021
2021-06-14,03,Asturias,649.085,86.800,155.800,30.500,922.185,907.615,"89,38","98,4",578.095,354.536,"34,92",13/06/2021
2021-06-14,04,Baleares,492.930,70.000,178.900,34.900,776.730,708.168,"58,28","91,2",472.894,266.771,"21,95",13/06/2021
2021-06-14,05,Canarias,945.330,133.000,332.500,64.900,1.475.730,1.368.144,"60,96","92,7",919.350,514.820,"22,94",13/06/2021
2021-06-14,06,Cantabria,325.995,44.500,89.000,17.350,476.845,433.775,"74,49","91,0",281.539,163.115,"28,01",13/06/2021
2021-06-14,07,Castilla y Leon,1.518.375,211.400,365.900,71.450,2.167.125,1.943.542,"81,28","89,7",1.216.266,787.526,"32,93",13/06/2021
2021-06-14,08,Castilla La Mancha,1.056.375,147.700,311.600,61.075,1.576.750,1.452.113,"71,07","92,1",958.119,544.637,"26,66",13/06/2021
2021-06-14,09,Cataluña,3.832.370,538.200,1.188.700,232.050,5.791.320,5.228.020,"68,29","90,3",3.337.366,1.961.535,"25,62",13/06/2021
2021-06-14,10,C. Valenciana,2.420.920,338.300,772.600,150.900,3.682.720,3.347.500,"66,47","90,9",2.179.433,1.282.011,"25,46",13/06/2021
2021-06-14,11,Extremadura,593.855,80.500,162.500,31.700,868.555,826.272,"78,0","95,1",532.908,327.618,"30,93",13/06/2021
2021-06-14,12,Galicia,1.620.565,217.800,412.900,80.800,2.332.065,2.259.388,"83,72","96,9",1.435.342,911.795,"33,79",13/06/2021
2021-06-14,17,La Rioja,174.395,23.700,48.700,9.500,256.295,230.094,"72,78","89,8",150.194,91.014,"28,79",11/06/2021
2021-06-14,13,Madrid,3.209.235,452.200,1.036.100,202.200,4.899.735,4.329.585,"64,09","88,4",2.796.634,1.738.568,"25,74",13/06/2021
2021-06-14,14,Murcia,694.535,96.900,230.800,45.100,1.067.335,967.055,"64,08","90,6",631.494,370.368,"24,54",13/06/2021
2021-06-14,15,Navarra,338.865,47.400,101.000,19.750,507.015,491.186,"74,74","96,9",322.077,196.493,"29,9",13/06/2021
2021-06-14,16,País Vasco,1.204.920,165.000,338.200,66.250,1.774.370,1.686.878,"77,04","95,1",1.070.689,701.888,"32,06",13/06/2021
2021-06-14,18,Ceuta,33.570,5.000,13.500,2.550,54.620,53.931,"64,2","98,7",35.850,21.062,"25,07",11/06/2021
2021-06-14,19,Melilla,33.570,4.900,13.500,2.550,54.520,48.844,"57,95","89,6",31.267,19.262,"22,85",13/06/2021
2021-06-14,00,Fuerzas Armadas,29.058,12.000,96.100,1.000,138.158,99.307,"74,51","71,9",75.292,24.499,"18,38",11/06/2021
2021-06-14,00,España,23.894.133,3.335.900,7.344.700,1.416.625,35.991.358,33.242.768,"70,2","92,4",21.474.788,12.813.055,"27,06",
2021-06-15,01,Andalucía,4.199.220,612.000,1.293.200,252.600,6.357.020,5.944.289,"70,08","93,5",3.850.035,2.183.658,"25,74",14/06/2021
2021-06-15,02,Aragón,770.175,110.300,203.200,39.500,1.123.175,1.013.296,"76,11","90,2",660.494,392.449,"29,48",14/06/2021
2021-06-15,03,Asturias,674.825,93.400,155.800,30.500,954.525,918.611,"90,47","96,2",585.834,359.069,"35,36",14/06/2021
2021-06-15,04,Baleares,539.730,77.600,178.900,34.900,831.130,723.083,"59,5","87,0",481.030,275.864,"22,7",14/06/2021
2021-06-15,05,Canarias,1.055.310,147.100,332.500,64.900,1.599.810,1.395.452,"62,17","87,2",932.289,530.935,"23,66",14/06/2021
2021-06-15,06,Cantabria,341.205,48.300,89.000,17.350,495.855,439.691,"75,5","88,7",285.670,165.302,"28,39",14/06/2021
2021-06-15,07,Castilla y Leon,1.582.725,227.000,365.900,71.450,2.247.075,1.970.371,"82,4","87,7",1.241.529,791.740,"33,11",14/06/2021
2021-06-15,08,Castilla La Mancha,1.109.025,161.000,311.600,61.075,1.642.700,1.465.203,"71,71","89,2",967.942,549.330,"26,89",14/06/2021
2021-06-15,09,Cataluña,4.030.100,588.700,1.188.700,232.050,6.039.550,5.308.613,"69,34","87,9",3.402.714,1.983.594,"25,91",14/06/2021
2021-06-15,10,C. Valenciana,2.549.620,371.100,772.600,150.900,3.844.220,3.347.509,"66,47","87,1",2.179.433,1.282.020,"25,46",13/06/2021
2021-06-15,11,Extremadura,621.935,87.400,162.500,31.700,903.535,834.638,"78,79","92,4",535.680,333.488,"31,48",14/06/2021
2021-06-15,12,Galicia,1.689.595,235.400,412.900,80.800,2.418.695,2.263.851,"83,89","93,6",1.436.804,920.224,"34,1",14/06/2021
2021-06-15,17,La Rioja,182.585,25.800,48.700,9.500,266.585,233.863,"73,98","87,7",152.293,92.782,"29,35",14/06/2021
2021-06-15,13,Madrid,3.381.225,496.200,1.036.100,202.200,5.115.725,4.394.394,"65,05","85,9",2.821.241,1.790.892,"26,51",14/06/2021
2021-06-15,14,Murcia,733.145,106.700,230.800,45.100,1.115.745,974.629,"64,58","87,4",635.097,376.878,"24,97",14/06/2021
2021-06-15,15,Navarra,356.415,51.700,101.000,19.750,528.865,497.056,"75,63","94,0",324.882,199.741,"30,39",14/06/2021
2021-06-15,16,País Vasco,1.261.080,179.400,338.200,66.250,1.844.930,1.702.800,"77,77","92,3",1.077.317,711.994,"32,52",14/06/2021
2021-06-15,18,Ceuta,38.250,5.000,13.500,2.550,59.300,53.933,"64,21","90,9",35.850,21.064,"25,08",11/06/2021
2021-06-15,19,Melilla,38.250,4.900,13.500,2.550,59.200,49.446,"58,67","83,5",31.824,19.864,"23,57",14/06/2021
2021-06-15,00,Fuerzas Armadas,37.248,16.300,96.100,1.000,150.648,101.417,"76,09","67,3",75.437,26.483,"19,87",14/06/2021
2021-06-15,00,España,25.191.663,3.647.200,7.344.700,1.416.625,37.600.188,33.632.590,"71,03","89,4",21.713.840,13.007.371,"27,47",
2021-06-16,01,Andalucía,4.199.220,612.000,1.293.200,252.600,6.357.020,6.062.346,"71,47","95,4",3.923.179,2.232.974,"26,32",15/06/2021
2021-06-16,02,Aragón,770.175,110.300,203.200,39.500,1.123.175,1.028.134,"77,23","91,5",667.558,401.383,"30,15",15/06/2021
2021-06-16,03,Asturias,674.825,93.400,155.800,30.500,954.525,931.972,"91,78","97,6",593.687,365.083,"35,95",15/06/2021
2021-06-16,04,Baleares,539.730,77.600,178.900,34.900,831.130,736.967,"60,65","88,7",488.779,283.925,"23,36",15/06/2021
2021-06-16,05,Canarias,1.055.310,147.100,332.500,64.900,1.599.810,1.424.949,"63,49","89,1",943.824,549.306,"24,47",15/06/2021
2021-06-16,06,Cantabria,341.205,48.300,89.000,17.350,495.855,448.129,"76,95","90,4",290.840,168.792,"28,98",15/06/2021
2021-06-16,07,Castilla y Leon,1.582.725,227.000,365.900,71.450,2.247.075,2.000.741,"83,67","89,0",1.264.885,801.113,"33,5",15/06/2021
2021-06-16,08,Castilla La Mancha,1.109.025,161.000,311.600,61.075,1.642.700,1.485.388,"72,7","90,4",978.851,560.198,"27,42",15/06/2021
2021-06-16,09,Cataluña,4.030.100,588.700,1.188.700,232.050,6.039.550,5.404.506,"70,6","89,5",3.470.918,2.018.402,"26,37",15/06/2021
2021-06-16,10,C. Valenciana,2.549.620,371.100,772.600,150.900,3.844.220,3.427.034,"68,05","89,1",2.230.209,1.320.074,"26,21",15/06/2021
2021-06-16,11,Extremadura,621.935,87.400,162.500,31.700,903.535,848.863,"80,13","93,9",542.625,341.422,"32,23",15/06/2021
2021-06-16,12,Galicia,1.689.595,235.400,412.900,80.800,2.418.695,2.290.350,"84,87","94,7",1.437.272,948.536,"35,15",15/06/2021
2021-06-16,17,La Rioja,182.585,25.800,48.700,9.500,266.585,237.471,"75,12","89,1",153.557,95.176,"30,11",15/06/2021
2021-06-16,13,Madrid,3.381.225,496.200,1.036.100,202.200,5.115.725,4.458.935,"66,0","87,2",2.846.223,1.833.835,"27,15",15/06/2021
2021-06-16,14,Murcia,733.145,106.700,230.800,45.100,1.115.745,997.643,"66,11","89,4",654.004,381.018,"25,25",15/06/2021
2021-06-16,15,Navarra,356.415,51.700,101.000,19.750,528.865,502.357,"76,44","95,0",327.414,202.714,"30,84",15/06/2021
2021-06-16,16,País Vasco,1.261.080,179.400,338.200,66.250,1.844.930,1.728.307,"78,94","93,7",1.090.574,725.161,"33,12",15/06/2021
2021-06-16,18,Ceuta,38.250,5.000,13.500,2.550,59.300,55.167,"65,68","93,0",35.862,22.514,"26,8",15/06/2021
2021-06-16,19,Melilla,38.250,4.900,13.500,2.550,59.200,50.460,"59,87","85,2",32.449,20.256,"24,03",15/06/2021
2021-06-16,00,Fuerzas Armadas,37.248,16.300,96.100,1.000,150.648,104.359,"78,3","69,3",75.764,29.128,"21,85",15/06/2021
2021-06-16,00,España,25.191.663,3.647.200,7.344.700,1.416.625,37.600.188,34.224.523,"72,28","91,0",22.048.919,13.301.010,"28,09",
2021-06-17,01,Andalucía,4.199.220,612.000,1.293.200,252.600,6.357.020,6.188.862,"72,96","97,4",3.997.053,2.289.853,"26,99",16/06/2021
2021-06-17,02,Aragón,770.175,110.300,203.200,39.500,1.123.175,1.051.390,"78,97","93,6",675.162,417.656,"31,37",16/06/2021
2021-06-17,03,Asturias,674.825,93.400,155.800,30.500,954.525,946.602,"93,22","99,2",602.355,371.757,"36,61",16/06/2021
2021-06-17,04,Baleares,539.730,77.600,178.900,34.900,831.130,751.096,"61,81","90,4",496.294,290.951,"23,94",16/06/2021
2021-06-17,05,Canarias,1.055.310,147.100,332.500,64.900,1.599.810,1.444.587,"64,36","90,3",955.327,558.164,"24,87",16/06/2021
2021-06-17,06,Cantabria,341.205,48.300,89.000,17.350,495.855,456.643,"78,41","92,1",296.181,172.646,"29,65",16/06/2021
2021-06-17,07,Castilla y Leon,1.582.725,227.000,365.900,71.450,2.247.075,2.029.033,"84,85","90,3",1.277.300,818.626,"34,23",16/06/2021
2021-06-17,08,Castilla La Mancha,1.109.025,161.000,311.600,61.075,1.642.700,1.517.201,"74,26","92,4",996.496,575.624,"28,17",16/06/2021
2021-06-17,09,Cataluña,4.030.100,588.700,1.188.700,232.050,6.039.550,5.502.308,"71,87","91,1",3.532.658,2.063.993,"26,96",16/06/2021
2021-06-17,10,C. Valenciana,2.549.620,371.100,772.600,150.900,3.844.220,3.507.158,"69,64","91,2",2.268.072,1.364.147,"27,09",16/06/2021
2021-06-17,11,Extremadura,621.935,87.400,162.500,31.700,903.535,864.044,"81,57","95,6",550.967,349.167,"32,96",16/06/2021
2021-06-17,12,Galicia,1.689.595,235.400,412.900,80.800,2.418.695,2.324.305,"86,13","96,1",1.439.100,980.740,"36,34",16/06/2021
2021-06-17,17,La Rioja,182.585,25.800,48.700,9.500,266.585,241.781,"76,48","90,7",155.370,98.232,"31,07",16/06/2021
2021-06-17,13,Madrid,3.381.225,496.200,1.036.100,202.200,5.115.725,4.521.357,"66,93","88,4",2.872.520,1.878.705,"27,81",16/06/2021
2021-06-17,14,Murcia,733.145,106.700,230.800,45.100,1.115.745,1.018.736,"67,5","91,3",668.157,388.174,"25,72",16/06/2021
2021-06-17,15,Navarra,356.415,51.700,101.000,19.750,528.865,510.430,"77,67","96,5",330.839,207.621,"31,59",16/06/2021
2021-06-17,16,País Vasco,1.261.080,179.400,338.200,66.250,1.844.930,1.753.727,"80,1","95,1",1.105.720,736.515,"33,64",16/06/2021
2021-06-17,18,Ceuta,38.250,5.000,13.500,2.550,59.300,56.333,"67,06","95,0",35.965,23.772,"28,3",16/06/2021
2021-06-17,19,Melilla,38.250,4.900,13.500,2.550,59.200,52.051,"61,76","87,9",33.072,22.993,"27,28",16/06/2021
2021-06-17,00,Fuerzas Armadas,37.248,16.300,96.100,1.000,150.648,107.173,"80,41","71,1",75.967,31.755,"23,83",16/06/2021
2021-06-17,00,España,25.191.663,3.647.200,7.344.700,1.416.625,37.600.188,34.845.346,"73,59","92,7",22.365.104,13.641.091,"28,81",
2021-06-18,01,Andalucía,4.412.160,612.000,1.364.600,275.800,6.664.560,6.310.313,"74,39","94,7",4.068.120,2.346.900,"27,67",17/06/2021
2021-06-18,02,Aragón,804.105,110.300,214.400,43.100,1.171.905,1.074.735,"80,73","91,7",683.345,434.516,"32,64",17/06/2021
2021-06-18,03,Asturias,700.565,93.400,164.400,33.300,991.665,959.757,"94,52","96,8",612.133,375.618,"36,99",17/06/2021
2021-06-18,04,Baleares,552.600,77.600,188.800,38.100,857.100,765.389,"62,99","89,3",503.764,298.205,"24,54",17/06/2021
2021-06-18,05,Canarias,1.055.310,147.100,350.900,70.900,1.624.210,1.473.850,"65,67","90,7",967.680,575.382,"25,64",17/06/2021
2021-06-18,06,Cantabria,355.245,48.300,93.900,18.950,516.395,465.168,"79,88","90,1",300.867,176.620,"30,33",17/06/2021
2021-06-18,07,Castilla y Leon,1.640.055,227.000,386.100,78.050,2.331.205,2.061.441,"86,21","88,4",1.298.533,830.670,"34,74",17/06/2021
2021-06-18,08,Castilla La Mancha,1.160.505,161.000,328.900,66.675,1.717.080,1.550.893,"75,91","90,3",1.010.771,596.323,"29,19",17/06/2021
2021-06-18,09,Cataluña,4.226.660,588.700,1.254.300,253.350,6.323.010,5.591.334,"73,04","88,4",3.588.063,2.116.310,"27,64",17/06/2021
2021-06-18,10,C. Valenciana,2.677.150,371.100,815.300,164.800,4.028.350,3.570.491,"70,9","88,6",2.317.863,1.377.972,"27,36",17/06/2021
2021-06-18,11,Extremadura,647.675,87.400,171.500,34.600,941.175,885.610,"83,6","94,1",563.430,359.949,"33,98",17/06/2021
2021-06-18,12,Galicia,1.757.455,235.400,435.700,88.200,2.516.755,2.354.240,"87,24","93,5",1.462.402,990.784,"36,71",17/06/2021
2021-06-18,17,La Rioja,190.775,25.800,51.400,10.400,278.375,246.380,"77,93","88,5",156.361,102.003,"32,27",17/06/2021
2021-06-18,13,Madrid,3.552.045,496.200,1.093.300,220.800,5.362.345,4.553.362,"67,4","84,9",2.875.138,1.921.478,"28,44",17/06/2021
2021-06-18,14,Murcia,770.585,106.700,243.600,49.200,1.170.085,1.043.065,"69,12","89,1",683.369,397.644,"26,35",17/06/2021
2021-06-18,15,Navarra,372.795,51.700,106.600,21.550,552.645,512.955,"78,05","92,8",332.100,209.218,"31,83",17/06/2021
2021-06-18,16,País Vasco,1.317.240,179.400,356.900,72.350,1.925.890,1.770.547,"80,87","91,9",1.113.961,746.261,"34,08",17/06/2021
2021-06-18,18,Ceuta,38.250,5.600,14.200,2.750,60.800,57.940,"68,98","95,3",36.412,24.987,"29,75",17/06/2021
2021-06-18,19,Melilla,38.250,5.500,14.200,2.750,60.700,53.508,"63,49","88,2",33.640,23.965,"28,43",17/06/2021
2021-06-18,00,Fuerzas Armadas,38.202,16.300,106.100,2.000,162.602,110.597,"82,98","68,0",76.394,34.759,"26,08",17/06/2021
2021-06-18,00,España,26.307.627,3.648.400,7.755.100,1.548.625,39.259.752,35.412.140,"74,79","90,2",22.684.911,13.939.564,"29,44",
2021-06-21,01,Andalucía,4.412.160,612.000,1.364.600,275.800,6.664.560,6.453.108,"76,07","96,8",4.146.568,2.418.794,"28,51",20/06/2021
2021-06-21,02,Aragón,804.105,110.300,214.400,43.100,1.171.905,1.090.980,"81,95","93,1",691.644,444.599,"33,4",19/06/2021
2021-06-21,03,Asturias,700.565,93.400,164.400,33.300,991.665,979.228,"96,44","98,7",623.016,387.751,"38,19",20/06/2021
2021-06-21,04,Baleares,552.600,77.600,188.800,38.100,857.100,794.372,"65,37","92,7",512.469,319.455,"26,29",20/06/2021
2021-06-21,05,Canarias,1.055.310,147.100,350.900,70.900,1.624.210,1.525.984,"67,99","94,0",990.610,609.215,"27,14",20/06/2021
2021-06-21,06,Cantabria,355.245,48.300,93.900,18.950,516.395,473.933,"81,38","91,8",304.982,182.032,"31,26",20/06/2021
2021-06-21,07,Castilla y Leon,1.640.055,227.000,386.100,78.050,2.331.205,2.106.987,"88,11","90,4",1.321.869,853.432,"35,69",20/06/2021
2021-06-21,08,Castilla La Mancha,1.160.505,161.000,328.900,66.675,1.717.080,1.601.405,"78,38","93,3",1.033.852,626.493,"30,66",20/06/2021
2021-06-21,09,Cataluña,4.226.660,588.700,1.254.300,253.350,6.323.010,5.807.073,"75,85","91,8",3.719.174,2.215.642,"28,94",20/06/2021
2021-06-21,10,C. Valenciana,2.677.150,371.100,815.300,164.800,4.028.350,3.607.658,"71,63","89,6",2.338.084,1.396.630,"27,73",20/06/2021
2021-06-21,11,Extremadura,647.675,87.400,171.500,34.600,941.175,906.675,"85,59","96,3",570.574,375.351,"35,43",20/06/2021
2021-06-21,12,Galicia,1.757.455,235.400,435.700,88.200,2.516.755,2.426.494,"89,91","96,4",1.518.167,1.008.500,"37,37",20/06/2021
2021-06-21,17,La Rioja,190.775,25.800,51.400,10.400,278.375,253.390,"80,15","91,0",158.713,107.844,"34,11",20/06/2021
2021-06-21,13,Madrid,3.552.045,496.200,1.093.300,220.800,5.362.345,4.673.926,"69,19","87,2",2.928.076,1.994.673,"29,53",20/06/2021
2021-06-21,14,Murcia,770.585,106.700,243.600,49.200,1.170.085,1.070.052,"70,9","91,5",696.271,414.686,"27,48",20/06/2021
2021-06-21,15,Navarra,372.795,51.700,106.600,21.550,552.645,529.029,"80,5","95,7",341.720,216.975,"33,01",20/06/2021
2021-06-21,16,País Vasco,1.317.240,179.400,356.900,72.350,1.925.890,1.828.264,"83,5","94,9",1.154.254,772.618,"35,29",20/06/2021
2021-06-21,18,Ceuta,38.250,5.600,14.200,2.750,60.800,59.648,"71,01","98,1",37.938,25.284,"30,1",18/06/2021
2021-06-21,19,Melilla,38.250,5.500,14.200,2.750,60.700,54.807,"65,03","90,3",34.178,24.810,"29,44",18/06/2021
2021-06-21,00,Fuerzas Armadas,38.202,16.300,106.100,2.000,162.602,114.126,"85,63","70,2",77.801,36.899,"27,68",20/06/2021
2021-06-21,00,España,26.307.627,3.648.400,7.755.100,1.548.625,39.259.752,36.357.745,"76,78","92,6",23.200.566,14.431.683,"30,48",
2021-06-22,01,Andalucía,4.682.430,673.500,1.364.600,275.800,6.996.330,6.567.073,"77,42","93,9",4.216.025,2.466.921,"29,08",21/06/2021
2021-06-22,02,Aragón,847.395,118.900,214.400,43.100,1.223.795,1.098.650,"82,52","89,8",693.620,450.448,"33,83",21/06/2021
2021-06-22,03,Asturias,733.325,100.000,164.400,33.300,1.031.025,995.047,"97,99","96,5",631.767,398.501,"39,24",21/06/2021
2021-06-22,04,Baleares,611.100,86.600,188.800,38.100,924.600,810.298,"66,68","87,6",519.992,328.231,"27,01",21/06/2021
2021-06-22,05,Canarias,1.194.540,163.500,350.900,70.900,1.779.840,1.552.850,"69,19","87,2",1.000.663,626.779,"27,93",21/06/2021
2021-06-22,06,Cantabria,373.965,52.100,93.900,18.950,538.915,473.978,"81,39","88,0",305.021,182.038,"31,26",20/06/2021
2021-06-22,07,Castilla y Leon,1.718.445,242.600,386.100,78.050,2.425.195,2.131.180,"89,12","87,9",1.335.576,865.671,"36,2",21/06/2021
