Fecha,cod_ccaa,CCAA,Fallecidos
2021-01-10,11,Extremadura,15
2021-01-10,12,Galicia,3
2021-01-10,13,Madrid,27
2021-01-10,14,Murcia,4
2021-01-10,15,Navarra,1
2021-01-10,16,País Vasco,10
2021-01-10,17,La Rioja,2
2021-01-10,18,Ceuta,0
2021-01-10,19,Melilla,1
2021-01-11,00,No consta,0
2021-01-11,01,Andalucía,38
2021-01-11,02,Aragón,10
2021-01-11,03,Asturias,7
2021-01-11,04,Baleares,7
2021-01-11,05,Canarias,3
2021-01-11,06,Cantabria,2
2021-01-11,07,Castilla y León,12
2021-01-11,08,Castilla La Mancha,24
2021-01-11,09,Cataluña,55
2021-01-11,10,C. Valenciana,70
2021-01-11,11,Extremadura,10
2021-01-11,12,Galicia,10
2021-01-11,13,Madrid,24
2021-01-11,14,Murcia,7
2021-01-11,15,Navarra,1
2021-01-11,16,País Vasco,11
2021-01-11,17,La Rioja,2
2021-01-11,18,Ceuta,0
2021-01-11,19,Melilla,0
2021-01-12,00,No consta,0
2021-01-12,01,Andalucía,37
2021-01-12,02,Aragón,11
2021-01-12,03,Asturias,1
2021-01-12,04,Baleares,10
2021-01-12,05,Canarias,2
2021-01-12,06,Cantabria,2
2021-01-12,07,Castilla y León,14
2021-01-12,08,Castilla La Mancha,19
2021-01-12,09,Cataluña,57
2021-01-12,10,C. Valenciana,66
2021-01-12,11,Extremadura,16
2021-01-12,12,Galicia,9
2021-01-12,13,Madrid,16
2021-01-12,14,Murcia,12
2021-01-12,15,Navarra,5
2021-01-12,16,País Vasco,8
2021-01-12,17,La Rioja,2
2021-01-12,18,Ceuta,0
2021-01-12,19,Melilla,1
2021-01-13,00,No consta,2
2021-01-13,01,Andalucía,37
2021-01-13,02,Aragón,10
2021-01-13,03,Asturias,1
2021-01-13,04,Baleares,6
2021-01-13,05,Canarias,3
2021-01-13,06,Cantabria,2
2021-01-13,07,Castilla y León,9
2021-01-13,08,Castilla La Mancha,23
2021-01-13,09,Cataluña,60
2021-01-13,10,C. Valenciana,64
2021-01-13,11,Extremadura,13
2021-01-13,12,Galicia,9
2021-01-13,13,Madrid,33
2021-01-13,14,Murcia,5
2021-01-13,15,Navarra,2
2021-01-13,16,País Vasco,16
2021-01-13,17,La Rioja,4
2021-01-13,18,Ceuta,0
2021-01-13,19,Melilla,1
2021-01-14,00,No consta,3
2021-01-14,01,Andalucía,42
2021-01-14,02,Aragón,11
2021-01-14,03,Asturias,4
2021-01-14,04,Baleares,6
2021-01-14,05,Canarias,6
2021-01-14,06,Cantabria,2
2021-01-14,07,Castilla y León,10
2021-01-14,08,Castilla La Mancha,23
2021-01-14,09,Cataluña,62
2021-01-14,10,C. Valenciana,72
2021-01-14,11,Extremadura,8
2021-01-14,12,Galicia,10
2021-01-14,13,Madrid,27
2021-01-14,14,Murcia,17
2021-01-14,15,Navarra,0
2021-01-14,16,País Vasco,10
2021-01-14,17,La Rioja,2
2021-01-14,18,Ceuta,0
2021-01-14,19,Melilla,0
2021-01-15,00,No consta,1
2021-01-15,01,Andalucía,46
2021-01-15,02,Aragón,11
2021-01-15,03,Asturias,3
2021-01-15,04,Baleares,11
2021-01-15,05,Canarias,2
2021-01-15,06,Cantabria,0
2021-01-15,07,Castilla y León,21
2021-01-15,08,Castilla La Mancha,28
2021-01-15,09,Cataluña,60
2021-01-15,10,C. Valenciana,93
2021-01-15,11,Extremadura,14
2021-01-15,12,Galicia,16
2021-01-15,13,Madrid,46
2021-01-15,14,Murcia,15
2021-01-15,15,Navarra,2
2021-01-15,16,País Vasco,16
2021-01-15,17,La Rioja,4
2021-01-15,18,Ceuta,1
2021-01-15,19,Melilla,1
2021-01-16,00,No consta,3
2021-01-16,01,Andalucía,48
2021-01-16,02,Aragón,6
2021-01-16,03,Asturias,7
2021-01-16,04,Baleares,2
2021-01-16,05,Canarias,4
2021-01-16,06,Cantabria,0
2021-01-16,07,Castilla y León,14
2021-01-16,08,Castilla La Mancha,29
2021-01-16,09,Cataluña,56
2021-01-16,10,C. Valenciana,93
2021-01-16,11,Extremadura,14
2021-01-16,12,Galicia,10
2021-01-16,13,Madrid,43
2021-01-16,14,Murcia,10
2021-01-16,15,Navarra,4
2021-01-16,16,País Vasco,17
2021-01-16,17,La Rioja,0
2021-01-16,18,Ceuta,2
2021-01-16,19,Melilla,0
2021-01-17,00,No consta,1
2021-01-17,01,Andalucía,48
2021-01-17,02,Aragón,4
2021-01-17,03,Asturias,7
2021-01-17,04,Baleares,10
2021-01-17,05,Canarias,6
2021-01-17,06,Cantabria,3
2021-01-17,07,Castilla y León,14
2021-01-17,08,Castilla La Mancha,26
2021-01-17,09,Cataluña,66
2021-01-17,10,C. Valenciana,85
2021-01-17,11,Extremadura,12
2021-01-17,12,Galicia,17
2021-01-17,13,Madrid,30
2021-01-17,14,Murcia,13
2021-01-17,15,Navarra,1
2021-01-17,16,País Vasco,12
2021-01-17,17,La Rioja,2
2021-01-17,18,Ceuta,2
2021-01-17,19,Melilla,0
2021-01-18,00,No consta,0
2021-01-18,01,Andalucía,58
2021-01-18,02,Aragón,14
2021-01-18,03,Asturias,11
2021-01-18,04,Baleares,3
2021-01-18,05,Canarias,6
2021-01-18,06,Cantabria,5
2021-01-18,07,Castilla y León,25
2021-01-18,08,Castilla La Mancha,28
2021-01-18,09,Cataluña,60
2021-01-18,10,C. Valenciana,88
2021-01-18,11,Extremadura,12
2021-01-18,12,Galicia,18
2021-01-18,13,Madrid,48
2021-01-18,14,Murcia,18
2021-01-18,15,Navarra,0
2021-01-18,16,País Vasco,14
2021-01-18,17,La Rioja,2
2021-01-18,18,Ceuta,0
2021-01-18,19,Melilla,0
2021-01-19,00,No consta,1
2021-01-19,01,Andalucía,80
2021-01-19,02,Aragón,11
2021-01-19,03,Asturias,8
2021-01-19,04,Baleares,4
2021-01-19,05,Canarias,6
2021-01-19,06,Cantabria,4
2021-01-19,07,Castilla y León,15
2021-01-19,08,Castilla La Mancha,36
2021-01-19,09,Cataluña,78
2021-01-19,10,C. Valenciana,120
2021-01-19,11,Extremadura,25
2021-01-19,12,Galicia,9
2021-01-19,13,Madrid,50
2021-01-19,14,Murcia,21
2021-01-19,15,Navarra,2
2021-01-19,16,País Vasco,11
2021-01-19,17,La Rioja,2
2021-01-19,18,Ceuta,0
2021-01-19,19,Melilla,0
2021-01-20,00,No consta,2
2021-01-20,01,Andalucía,71
2021-01-20,02,Aragón,11
2021-01-20,03,Asturias,9
2021-01-20,04,Baleares,4
2021-01-20,05,Canarias,2
2021-01-20,06,Cantabria,2
2021-01-20,07,Castilla y León,26
2021-01-20,08,Castilla La Mancha,37
2021-01-20,09,Cataluña,63
2021-01-20,10,C. Valenciana,92
2021-01-20,11,Extremadura,12
2021-01-20,12,Galicia,19
2021-01-20,13,Madrid,56
2021-01-20,14,Murcia,24
2021-01-20,15,Navarra,3
2021-01-20,16,País Vasco,16
2021-01-20,17,La Rioja,1
2021-01-20,18,Ceuta,0
2021-01-20,19,Melilla,0
2021-01-21,00,No consta,2
2021-01-21,01,Andalucía,77
2021-01-21,02,Aragón,18
2021-01-21,03,Asturias,12
2021-01-21,04,Baleares,7
2021-01-21,05,Canarias,1
2021-01-21,06,Cantabria,2
2021-01-21,07,Castilla y León,21
2021-01-21,08,Castilla La Mancha,35
2021-01-21,09,Cataluña,70
2021-01-21,10,C. Valenciana,98
2021-01-21,11,Extremadura,23
2021-01-21,12,Galicia,10
2021-01-21,13,Madrid,56
2021-01-21,14,Murcia,25
2021-01-21,15,Navarra,1
2021-01-21,16,País Vasco,24
2021-01-21,17,La Rioja,2
2021-01-21,18,Ceuta,0
2021-01-21,19,Melilla,0
2021-01-22,00,No consta,0
2021-01-22,01,Andalucía,93
2021-01-22,02,Aragón,13
2021-01-22,03,Asturias,11
2021-01-22,04,Baleares,7
2021-01-22,05,Canarias,6
2021-01-22,06,Cantabria,3
2021-01-22,07,Castilla y León,30
2021-01-22,08,Castilla La Mancha,46
2021-01-22,09,Cataluña,84
2021-01-22,10,C. Valenciana,124
2021-01-22,11,Extremadura,20
2021-01-22,12,Galicia,24
2021-01-22,13,Madrid,54
2021-01-22,14,Murcia,20
2021-01-22,15,Navarra,2
2021-01-22,16,País Vasco,25
2021-01-22,17,La Rioja,2
2021-01-22,18,Ceuta,0
2021-01-22,19,Melilla,0
2021-01-23,00,No consta,0
2021-01-23,01,Andalucía,70
2021-01-23,02,Aragón,11
2021-01-23,03,Asturias,9
2021-01-23,04,Baleares,6
2021-01-23,05,Canarias,7
2021-01-23,06,Cantabria,3
2021-01-23,07,Castilla y León,20
2021-01-23,08,Castilla La Mancha,30
2021-01-23,09,Cataluña,51
2021-01-23,10,C. Valenciana,117
2021-01-23,11,Extremadura,17
2021-01-23,12,Galicia,17
2021-01-23,13,Madrid,46
2021-01-23,14,Murcia,20
2021-01-23,15,Navarra,4
2021-01-23,16,País Vasco,17
2021-01-23,17,La Rioja,3
2021-01-23,18,Ceuta,0
2021-01-23,19,Melilla,0
2021-01-24,00,No consta,4
2021-01-24,01,Andalucía,85
2021-01-24,02,Aragón,4
2021-01-24,03,Asturias,9
2021-01-24,04,Baleares,4
2021-01-24,05,Canarias,5
2021-01-24,06,Cantabria,5
2021-01-24,07,Castilla y León,27
2021-01-24,08,Castilla La Mancha,42
2021-01-24,09,Cataluña,82
2021-01-24,10,C. Valenciana,109
2021-01-24,11,Extremadura,16
2021-01-24,12,Galicia,21
2021-01-24,13,Madrid,43
2021-01-24,14,Murcia,28
2021-01-24,15,Navarra,3
2021-01-24,16,País Vasco,23
2021-01-24,17,La Rioja,4
2021-01-24,18,Ceuta,1
2021-01-24,19,Melilla,0
2021-01-25,00,No consta,2
2021-01-25,01,Andalucía,76
2021-01-25,02,Aragón,18
2021-01-25,03,Asturias,5
2021-01-25,04,Baleares,5
2021-01-25,05,Canarias,2
2021-01-25,06,Cantabria,7
2021-01-25,07,Castilla y León,25
2021-01-25,08,Castilla La Mancha,32
2021-01-25,09,Cataluña,80
2021-01-25,10,C. Valenciana,131
2021-01-25,11,Extremadura,22
2021-01-25,12,Galicia,10
2021-01-25,13,Madrid,55
2021-01-25,14,Murcia,29
2021-01-25,15,Navarra,4
2021-01-25,16,País Vasco,17
2021-01-25,17,La Rioja,4
2021-01-25,18,Ceuta,0
2021-01-25,19,Melilla,0
2021-01-26,00,No consta,2
2021-01-26,01,Andalucía,93
2021-01-26,02,Aragón,15
2021-01-26,03,Asturias,4
2021-01-26,04,Baleares,4
2021-01-26,05,Canarias,1
2021-01-26,06,Cantabria,4
2021-01-26,07,Castilla y León,39
2021-01-26,08,Castilla La Mancha,31
2021-01-26,09,Cataluña,72
2021-01-26,10,C. Valenciana,105
2021-01-26,11,Extremadura,31
2021-01-26,12,Galicia,25
2021-01-26,13,Madrid,65
2021-01-26,14,Murcia,29
2021-01-26,15,Navarra,5
2021-01-26,16,País Vasco,14
2021-01-26,17,La Rioja,3
2021-01-26,18,Ceuta,0
2021-01-26,19,Melilla,0
2021-01-27,00,No consta,2
2021-01-27,01,Andalucía,111
2021-01-27,02,Aragón,18
2021-01-27,03,Asturias,13
2021-01-27,04,Baleares,7
2021-01-27,05,Canarias,4
2021-01-27,06,Cantabria,5
2021-01-27,07,Castilla y León,32
2021-01-27,08,Castilla La Mancha,45
2021-01-27,09,Cataluña,73
2021-01-27,10,C. Valenciana,132
2021-01-27,11,Extremadura,21
2021-01-27,12,Galicia,22
2021-01-27,13,Madrid,51
2021-01-27,14,Murcia,22
2021-01-27,15,Navarra,6
2021-01-27,16,País Vasco,20
2021-01-27,17,La Rioja,1
2021-01-27,18,Ceuta,1
2021-01-27,19,Melilla,2
2021-01-28,00,No consta,5
2021-01-28,01,Andalucía,88
2021-01-28,02,Aragón,15
2021-01-28,03,Asturias,17
2021-01-28,04,Baleares,6
2021-01-28,05,Canarias,4
2021-01-28,06,Cantabria,3
2021-01-28,07,Castilla y León,31
2021-01-28,08,Castilla La Mancha,34
2021-01-28,09,Cataluña,73
2021-01-28,10,C. Valenciana,127
2021-01-28,11,Extremadura,17
2021-01-28,12,Galicia,35
2021-01-28,13,Madrid,65
2021-01-28,14,Murcia,30
2021-01-28,15,Navarra,3
2021-01-28,16,País Vasco,16
2021-01-28,17,La Rioja,4
2021-01-28,18,Ceuta,2
2021-01-28,19,Melilla,0
2021-01-29,00,No consta,0
2021-01-29,01,Andalucía,87
2021-01-29,02,Aragón,12
2021-01-29,03,Asturias,11
2021-01-29,04,Baleares,9
2021-01-29,05,Canarias,3
2021-01-29,06,Cantabria,3
2021-01-29,07,Castilla y León,32
2021-01-29,08,Castilla La Mancha,39
2021-01-29,09,Cataluña,80
2021-01-29,10,C. Valenciana,105
2021-01-29,11,Extremadura,11
2021-01-29,12,Galicia,28
2021-01-29,13,Madrid,62
2021-01-29,14,Murcia,25
2021-01-29,15,Navarra,0
2021-01-29,16,País Vasco,14
2021-01-29,17,La Rioja,5
2021-01-29,18,Ceuta,1
2021-01-29,19,Melilla,0
2021-01-30,00,No consta,2
2021-01-30,01,Andalucía,92
2021-01-30,02,Aragón,6
2021-01-30,03,Asturias,10
2021-01-30,04,Baleares,3
2021-01-30,05,Canarias,4
2021-01-30,06,Cantabria,2
2021-01-30,07,Castilla y León,31
2021-01-30,08,Castilla La Mancha,37
2021-01-30,09,Cataluña,78
2021-01-30,10,C. Valenciana,99
2021-01-30,11,Extremadura,19
2021-01-30,12,Galicia,21
2021-01-30,13,Madrid,57
2021-01-30,14,Murcia,24
2021-01-30,15,Navarra,4
2021-01-30,16,País Vasco,16
2021-01-30,17,La Rioja,5
2021-01-30,18,Ceuta,0
2021-01-30,19,Melilla,1
2021-01-31,00,No consta,1
2021-01-31,01,Andalucía,98
2021-01-31,02,Aragón,16
2021-01-31,03,Asturias,5
2021-01-31,04,Baleares,10
2021-01-31,05,Canarias,1
2021-01-31,06,Cantabria,3
2021-01-31,07,Castilla y León,37
2021-01-31,08,Castilla La Mancha,29
2021-01-31,09,Cataluña,67
2021-01-31,10,C. Valenciana,94
2021-01-31,11,Extremadura,14
2021-01-31,12,Galicia,21
2021-01-31,13,Madrid,47
2021-01-31,14,Murcia,20
2021-01-31,15,Navarra,2
2021-01-31,16,País Vasco,14
2021-01-31,17,La Rioja,5
2021-01-31,18,Ceuta,0
2021-01-31,19,Melilla,0
2021-02-01,00,No consta,2
2021-02-01,01,Andalucía,107
2021-02-01,02,Aragón,21
2021-02-01,03,Asturias,13
2021-02-01,04,Baleares,8
2021-02-01,05,Canarias,4
2021-02-01,06,Cantabria,3
2021-02-01,07,Castilla y León,35
2021-02-01,08,Castilla La Mancha,45
2021-02-01,09,Cataluña,41
2021-02-01,10,C. Valenciana,110
2021-02-01,11,Extremadura,18
2021-02-01,12,Galicia,27
2021-02-01,13,Madrid,53
2021-02-01,14,Murcia,24
2021-02-01,15,Navarra,1
2021-02-01,16,País Vasco,23
2021-02-01,17,La Rioja,3
2021-02-01,18,Ceuta,1
2021-02-01,19,Melilla,1
2021-02-02,00,No consta,2
2021-02-02,01,Andalucía,102
2021-02-02,02,Aragón,13
2021-02-02,03,Asturias,15
2021-02-02,04,Baleares,5
2021-02-02,05,Canarias,2
2021-02-02,06,Cantabria,2
2021-02-02,07,Castilla y León,29
2021-02-02,08,Castilla La Mancha,28
2021-02-02,09,Cataluña,63
2021-02-02,10,C. Valenciana,82
2021-02-02,11,Extremadura,21
2021-02-02,12,Galicia,27
2021-02-02,13,Madrid,50
2021-02-02,14,Murcia,23
2021-02-02,15,Navarra,1
2021-02-02,16,País Vasco,19
2021-02-02,17,La Rioja,5
2021-02-02,18,Ceuta,0
2021-02-02,19,Melilla,0
2021-02-03,00,No consta,0
2021-02-03,01,Andalucía,104
2021-02-03,02,Aragón,14
2021-02-03,03,Asturias,11
2021-02-03,04,Baleares,6
2021-02-03,05,Canarias,1
2021-02-03,06,Cantabria,1
2021-02-03,07,Castilla y León,35
2021-02-03,08,Castilla La Mancha,29
2021-02-03,09,Cataluña,61
2021-02-03,10,C. Valenciana,84
2021-02-03,11,Extremadura,14
2021-02-03,12,Galicia,28
2021-02-03,13,Madrid,56
2021-02-03,14,Murcia,15
2021-02-03,15,Navarra,3
2021-02-03,16,País Vasco,17
2021-02-03,17,La Rioja,6
2021-02-03,18,Ceuta,1
2021-02-03,19,Melilla,1
2021-02-04,00,No consta,3
2021-02-04,01,Andalucía,84
2021-02-04,02,Aragón,16
2021-02-04,03,Asturias,11
2021-02-04,04,Baleares,7
2021-02-04,05,Canarias,1
2021-02-04,06,Cantabria,1
2021-02-04,07,Castilla y León,32
2021-02-04,08,Castilla La Mancha,44
2021-02-04,09,Cataluña,61
2021-02-04,10,C. Valenciana,99
2021-02-04,11,Extremadura,15
2021-02-04,12,Galicia,29
2021-02-04,13,Madrid,23
2021-02-04,14,Murcia,18
2021-02-04,15,Navarra,2
2021-02-04,16,País Vasco,15
2021-02-04,17,La Rioja,1
2021-02-04,18,Ceuta,0
2021-02-04,19,Melilla,0
2021-02-05,00,No consta,3
2021-02-05,01,Andalucía,87
2021-02-05,02,Aragón,20
2021-02-05,03,Asturias,9
2021-02-05,04,Baleares,8
2021-02-05,05,Canarias,4
2021-02-05,06,Cantabria,4
2021-02-05,07,Castilla y León,31
2021-02-05,08,Castilla La Mancha,34
2021-02-05,09,Cataluña,61
2021-02-05,10,C. Valenciana,78
2021-02-05,11,Extremadura,12
2021-02-05,12,Galicia,24
2021-02-05,13,Madrid,42
2021-02-05,14,Murcia,10
2021-02-05,15,Navarra,4
2021-02-05,16,País Vasco,18
2021-02-05,17,La Rioja,3
2021-02-05,18,Ceuta,1
2021-02-05,19,Melilla,1
2021-02-06,00,No consta,2
2021-02-06,01,Andalucía,77
2021-02-06,02,Aragón,7
2021-02-06,03,Asturias,4
2021-02-06,04,Baleares,6
2021-02-06,05,Canarias,1
2021-02-06,06,Cantabria,3
2021-02-06,07,Castilla y León,33
2021-02-06,08,Castilla La Mancha,36
2021-02-06,09,Cataluña,63
2021-02-06,10,C. Valenciana,69
2021-02-06,11,Extremadura,12
2021-02-06,12,Galicia,18
2021-02-06,13,Madrid,39
2021-02-06,14,Murcia,13
2021-02-06,15,Navarra,5
2021-02-06,16,País Vasco,15
2021-02-06,17,La Rioja,7
2021-02-06,18,Ceuta,0
2021-02-06,19,Melilla,0
2021-02-07,00,No consta,0
2021-02-07,01,Andalucía,75
2021-02-07,02,Aragón,12
2021-02-07,03,Asturias,6
2021-02-07,04,Baleares,6
2021-02-07,05,Canarias,3
2021-02-07,06,Cantabria,1
2021-02-07,07,Castilla y León,24
2021-02-07,08,Castilla La Mancha,29
2021-02-07,09,Cataluña,41
2021-02-07,10,C. Valenciana,58
2021-02-07,11,Extremadura,20
2021-02-07,12,Galicia,16
2021-02-07,13,Madrid,42
2021-02-07,14,Murcia,12
2021-02-07,15,Navarra,5
2021-02-07,16,País Vasco,24
2021-02-07,17,La Rioja,3
2021-02-07,18,Ceuta,0
2021-02-07,19,Melilla,3
2021-02-08,00,No consta,1
2021-02-08,01,Andalucía,92
2021-02-08,02,Aragón,19
2021-02-08,03,Asturias,6
2021-02-08,04,Baleares,3
2021-02-08,05,Canarias,2
2021-02-08,06,Cantabria,0
2021-02-08,07,Castilla y León,26
2021-02-08,08,Castilla La Mancha,26
2021-02-08,09,Cataluña,49
2021-02-08,10,C. Valenciana,71
2021-02-08,11,Extremadura,6
2021-02-08,12,Galicia,23
2021-02-08,13,Madrid,43
2021-02-08,14,Murcia,16
2021-02-08,15,Navarra,3
2021-02-08,16,País Vasco,15
2021-02-08,17,La Rioja,6
2021-02-08,18,Ceuta,0
2021-02-08,19,Melilla,0
2021-02-09,00,No consta,1
2021-02-09,01,Andalucía,75
2021-02-09,02,Aragón,12
2021-02-09,03,Asturias,10
2021-02-09,04,Baleares,5
2021-02-09,05,Canarias,2
2021-02-09,06,Cantabria,0
2021-02-09,07,Castilla y León,37
2021-02-09,08,Castilla La Mancha,18
2021-02-09,09,Cataluña,45
2021-02-09,10,C. Valenciana,68
2021-02-09,11,Extremadura,9
2021-02-09,12,Galicia,23
2021-02-09,13,Madrid,46
2021-02-09,14,Murcia,13
2021-02-09,15,Navarra,3
2021-02-09,16,País Vasco,14
2021-02-09,17,La Rioja,4
2021-02-09,18,Ceuta,0
2021-02-09,19,Melilla,2
2021-02-10,00,No consta,1
2021-02-10,01,Andalucía,92
2021-02-10,02,Aragón,10
2021-02-10,03,Asturias,12
2021-02-10,04,Baleares,3
2021-02-10,05,Canarias,3
2021-02-10,06,Cantabria,4
2021-02-10,07,Castilla y León,31
2021-02-10,08,Castilla La Mancha,24
2021-02-10,09,Cataluña,43
2021-02-10,10,C. Valenciana,79
2021-02-10,11,Extremadura,12
2021-02-10,12,Galicia,19
2021-02-10,13,Madrid,37
2021-02-10,14,Murcia,16
2021-02-10,15,Navarra,2
2021-02-10,16,País Vasco,15
2021-02-10,17,La Rioja,2
2021-02-10,18,Ceuta,0
2021-02-10,19,Melilla,1
2021-02-11,00,No consta,0
2021-02-11,01,Andalucía,79
2021-02-11,02,Aragón,10
2021-02-11,03,Asturias,13
2021-02-11,04,Baleares,4
2021-02-11,05,Canarias,4
2021-02-11,06,Cantabria,0
2021-02-11,07,Castilla y León,25
2021-02-11,08,Castilla La Mancha,20
2021-02-11,09,Cataluña,41
2021-02-11,10,C. Valenciana,54
2021-02-11,11,Extremadura,11
2021-02-11,12,Galicia,15
2021-02-11,13,Madrid,42
2021-02-11,14,Murcia,15
2021-02-11,15,Navarra,4
2021-02-11,16,País Vasco,13
2021-02-11,17,La Rioja,3
2021-02-11,18,Ceuta,0
2021-02-11,19,Melilla,0
2021-02-12,00,No consta,1
2021-02-12,01,Andalucía,63
2021-02-12,02,Aragón,13
2021-02-12,03,Asturias,11
2021-02-12,04,Baleares,3
2021-02-12,05,Canarias,5
2021-02-12,06,Cantabria,0
2021-02-12,07,Castilla y León,27
2021-02-12,08,Castilla La Mancha,24
2021-02-12,09,Cataluña,43
2021-02-12,10,C. Valenciana,44
2021-02-12,11,Extremadura,12
2021-02-12,12,Galicia,11
2021-02-12,13,Madrid,41
2021-02-12,14,Murcia,15
2021-02-12,15,Navarra,2
2021-02-12,16,País Vasco,16
2021-02-12,17,La Rioja,4
2021-02-12,18,Ceuta,1
2021-02-12,19,Melilla,0
2021-02-13,00,No consta,2
2021-02-13,01,Andalucía,46
2021-02-13,02,Aragón,9
2021-02-13,03,Asturias,8
2021-02-13,04,Baleares,5
2021-02-13,05,Canarias,1
2021-02-13,06,Cantabria,1
2021-02-13,07,Castilla y León,21
2021-02-13,08,Castilla La Mancha,19
2021-02-13,09,Cataluña,41
2021-02-13,10,C. Valenciana,47
2021-02-13,11,Extremadura,2
2021-02-13,12,Galicia,14
2021-02-13,13,Madrid,41
2021-02-13,14,Murcia,10
2021-02-13,15,Navarra,1
2021-02-13,16,País Vasco,16
2021-02-13,17,La Rioja,4
2021-02-13,18,Ceuta,0
2021-02-13,19,Melilla,1
2021-02-14,00,No consta,0
2021-02-14,01,Andalucía,45
2021-02-14,02,Aragón,5
2021-02-14,03,Asturias,5
2021-02-14,04,Baleares,4
2021-02-14,05,Canarias,0
2021-02-14,06,Cantabria,3
2021-02-14,07,Castilla y León,15
2021-02-14,08,Castilla La Mancha,15
2021-02-14,09,Cataluña,21
2021-02-14,10,C. Valenciana,40
2021-02-14,11,Extremadura,8
2021-02-14,12,Galicia,16
2021-02-14,13,Madrid,31
2021-02-14,14,Murcia,10
2021-02-14,15,Navarra,4
2021-02-14,16,País Vasco,17
2021-02-14,17,La Rioja,3
2021-02-14,18,Ceuta,0
2021-02-14,19,Melilla,0
2021-02-15,00,No consta,1
2021-02-15,01,Andalucía,52
2021-02-15,02,Aragón,10
2021-02-15,03,Asturias,8
2021-02-15,04,Baleares,5
2021-02-15,05,Canarias,2
2021-02-15,06,Cantabria,2
2021-02-15,07,Castilla y León,19
2021-02-15,08,Castilla La Mancha,12
2021-02-15,09,Cataluña,40
2021-02-15,10,C. Valenciana,40
2021-02-15,11,Extremadura,5
2021-02-15,12,Galicia,14
2021-02-15,13,Madrid,46
2021-02-15,14,Murcia,8
2021-02-15,15,Navarra,1
2021-02-15,16,País Vasco,16
2021-02-15,17,La Rioja,2
2021-02-15,18,Ceuta,0
2021-02-15,19,Melilla,0
2021-02-16,00,No consta,1
2021-02-16,01,Andalucía,60
2021-02-16,02,Aragón,19
2021-02-16,03,Asturias,8
2021-02-16,04,Baleares,3
2021-02-16,05,Canarias,1
2021-02-16,06,Cantabria,2
2021-02-16,07,Castilla y León,21
2021-02-16,08,Castilla La Mancha,14
2021-02-16,09,Cataluña,42
2021-02-16,10,C. Valenciana,40
2021-02-16,11,Extremadura,1
2021-02-16,12,Galicia,13
2021-02-16,13,Madrid,44
2021-02-16,14,Murcia,8
2021-02-16,15,Navarra,1
2021-02-16,16,País Vasco,12
2021-02-16,17,La Rioja,1
2021-02-16,18,Ceuta,0
2021-02-16,19,Melilla,0
2021-02-17,00,No consta,1
2021-02-17,01,Andalucía,48
2021-02-17,02,Aragón,14
2021-02-17,03,Asturias,2
2021-02-17,04,Baleares,2
2021-02-17,05,Canarias,5
2021-02-17,06,Cantabria,0
2021-02-17,07,Castilla y León,25
2021-02-17,08,Castilla La Mancha,13
2021-02-17,09,Cataluña,36
2021-02-17,10,C. Valenciana,40
2021-02-17,11,Extremadura,3
2021-02-17,12,Galicia,8
2021-02-17,13,Madrid,34
2021-02-17,14,Murcia,5
2021-02-17,15,Navarra,0
2021-02-17,16,País Vasco,12
2021-02-17,17,La Rioja,2
2021-02-17,18,Ceuta,1
2021-02-17,19,Melilla,2
2021-02-18,00,No consta,2
2021-02-18,01,Andalucía,51
2021-02-18,02,Aragón,5
2021-02-18,03,Asturias,8
2021-02-18,04,Baleares,2
2021-02-18,05,Canarias,0
2021-02-18,06,Cantabria,1
2021-02-18,07,Castilla y León,10
2021-02-18,08,Castilla La Mancha,14
2021-02-18,09,Cataluña,41
2021-02-18,10,C. Valenciana,40
2021-02-18,11,Extremadura,3
2021-02-18,12,Galicia,8
2021-02-18,13,Madrid,28
2021-02-18,14,Murcia,7
2021-02-18,15,Navarra,2
2021-02-18,16,País Vasco,17
2021-02-18,17,La Rioja,3
2021-02-18,18,Ceuta,0
2021-02-18,19,Melilla,1
2021-02-19,00,No consta,3
2021-02-19,01,Andalucía,47
2021-02-19,02,Aragón,6
2021-02-19,03,Asturias,7
2021-02-19,04,Baleares,2
2021-02-19,05,Canarias,4
2021-02-19,06,Cantabria,0
2021-02-19,07,Castilla y León,12
2021-02-19,08,Castilla La Mancha,11
2021-02-19,09,Cataluña,16
2021-02-19,10,C. Valenciana,27
2021-02-19,11,Extremadura,4
2021-02-19,12,Galicia,11
2021-02-19,13,Madrid,44
2021-02-19,14,Murcia,9
2021-02-19,15,Navarra,3
2021-02-19,16,País Vasco,15
2021-02-19,17,La Rioja,2
2021-02-19,18,Ceuta,1
2021-02-19,19,Melilla,0
2021-02-20,00,No consta,1
2021-02-20,01,Andalucía,42
2021-02-20,02,Aragón,8
2021-02-20,03,Asturias,12
2021-02-20,04,Baleares,3
2021-02-20,05,Canarias,2
2021-02-20,06,Cantabria,0
2021-02-20,07,Castilla y León,6
2021-02-20,08,Castilla La Mancha,6
2021-02-20,09,Cataluña,28
2021-02-20,10,C. Valenciana,24
2021-02-20,11,Extremadura,3
2021-02-20,12,Galicia,8
2021-02-20,13,Madrid,21
2021-02-20,14,Murcia,10
2021-02-20,15,Navarra,2
2021-02-20,16,País Vasco,6
2021-02-20,17,La Rioja,1
2021-02-20,18,Ceuta,0
2021-02-20,19,Melilla,0
2021-02-21,00,No consta,4
2021-02-21,01,Andalucía,39
2021-02-21,02,Aragón,7
